V1,V2,
Zm00001d020713,6,0
Zm00001d011123,5,0
Zm00001d038874,5,0
Zm00001d050350,3,1
Zm00001d015437,1,0
Zm00001d039014,4,1
Zm00001d003710,1,0
Zm00001d035473,1,0
Zm00001d040562,1,0
Zm00001d035949,8,0
Zm00001d046558,4,0
Zm00001d034564,4,0
Zm00001d029525,2,0
Zm00001d031941,4,0
Zm00001d043235,2,0
Zm00001d031272,6,1
Zm00001d003505,7,0
Zm00001d010202,2,0
Zm00001d020450,1,0
Zm00001d019337,2,0
Zm00001d007682,6,0
Zm00001d014669,5,0
Zm00001d040634,3,0
Zm00001d015721,7,0
Zm00001d048320,1,0
Zm00001d018917,6,0
Zm00001d038300,5,0
Zm00001d048085,4,0
Zm00001d047274,3,0
Zm00001d027308,3,0
Zm00001d028055,1,0
Zm00001d042307,3,0
Zm00001d024248,4,0
Zm00001d022542,7,1
Zm00001d025939,8,0
Zm00001d007050,4,1
Zm00001d053848,7,0
Zm00001d039768,4,0
Zm00001d010872,1,0
Zm00001d012824,3,0
Zm00001d026163,7,0
Zm00001d044635,6,0
Zm00001d004554,1,0
Zm00001d034600,2,0
Zm00001d017106,2,0
Zm00001d005889,8,0
Zm00001d015527,8,0
Zm00001d018848,5,0
Zm00001d031318,2,0
Zm00001d044201,4,0
Zm00001d024343,2,0
Zm00001d031973,1,0
Zm00001d040834,3,0
Zm00001d039488,7,0
Zm00001d029653,2,0
Zm00001d039338,1,0
Zm00001d048061,5,0
Zm00001d016062,5,0
Zm00001d013896,5,0
Zm00001d048695,1,0
Zm00001d042530,4,0
Zm00001d037209,3,0
Zm00001d003248,1,0
Zm00001d051313,3,0
Zm00001d031555,7,0
Zm00001d005628,6,0
Zm00001d042857,7,0
Zm00001d042306,6,0
Zm00001d053397,2,1
Zm00001d039050,3,0
Zm00001d037060,4,0
Zm00001d025303,1,0
Zm00001d028567,3,0
Zm00001d039702,7,0
Zm00001d008724,2,0
Zm00001d027300,2,0
Zm00001d039904,3,0
Zm00001d011713,1,0
Zm00001d013219,2,0
Zm00001d043511,1,0
Zm00001d047045,4,0
Zm00001d012338,1,0
Zm00001d037023,8,0
Zm00001d051245,5,0
Zm00001d049851,3,0
Zm00001d035454,2,0
Zm00001d008176,1,1
Zm00001d027458,1,0
Zm00001d011426,1,0
Zm00001d006247,2,0
Zm00001d034469,3,0
Zm00001d028591,6,0
Zm00001d034432,5,0
Zm00001d003023,5,0
Zm00001d053617,4,0
Zm00001d046260,4,0
Zm00001d009354,8,0
Zm00001d002650,8,0
Zm00001d003494,7,0
Zm00001d018460,1,0
Zm00001d030053,2,0
Zm00001d021426,4,0
Zm00001d037386,4,0
Zm00001d053622,2,0
Zm00001d009475,6,0
Zm00001d011832,7,0
Zm00001d029133,2,0
Zm00001d009676,1,0
Zm00001d017203,3,0
Zm00001d001915,5,0
Zm00001d024755,5,0
Zm00001d053890,4,1
Zm00001d003754,2,0
Zm00001d048510,1,0
Zm00001d037956,1,0
Zm00001d047290,6,0
Zm00001d026144,1,0
Zm00001d021006,8,0
Zm00001d020578,3,0
Zm00001d005170,4,0
Zm00001d010661,6,0
Zm00001d001803,8,0
Zm00001d008535,3,0
Zm00001d011519,5,0
Zm00001d031436,8,0
Zm00001d011429,1,0
Zm00001d009177,7,0
Zm00001d006013,4,0
Zm00001d027621,8,0
Zm00001d047522,2,0
Zm00001d004386,1,0
Zm00001d051511,6,1
Zm00001d051156,6,0
Zm00001d044734,8,0
Zm00001d007279,7,0
Zm00001d045607,4,0
Zm00001d034887,7,0
Zm00001d051615,7,0
Zm00001d033479,6,0
Zm00001d038970,5,0
Zm00001d012747,5,0
Zm00001d034166,2,0
Zm00001d001953,1,1
Zm00001d004768,6,0
Zm00001d029597,7,0
Zm00001d043680,6,0
Zm00001d002624,8,0
Zm00001d027288,2,0
Zm00001d027462,2,0
Zm00001d039401,7,0
Zm00001d047697,1,0
Zm00001d043727,8,0
Zm00001d025845,4,0
Zm00001d046187,3,0
Zm00001d005680,3,0
Zm00001d033623,7,0
Zm00001d024816,1,0
Zm00001d037452,1,0
Zm00001d025874,3,0
Zm00001d003264,3,0
Zm00001d026437,4,0
Zm00001d015588,1,0
Zm00001d041496,2,0
Zm00001d025860,2,0
Zm00001d031934,3,0
Zm00001d018954,3,0
Zm00001d045053,6,0
Zm00001d006499,2,0
Zm00001d005344,4,0
Zm00001d051054,2,0
Zm00001d010135,2,0
Zm00001d005587,2,0
Zm00001d041852,3,0
Zm00001d046166,4,0
Zm00001d013845,1,0
Zm00001d021567,1,0
Zm00001d041584,1,0
Zm00001d026696,1,0
Zm00001d001990,6,0
Zm00001d021318,5,0
Zm00001d013247,5,0
Zm00001d045194,6,0
Zm00001d028025,2,0
Zm00001d008663,4,0
Zm00001d033472,8,0
Zm00001d010639,7,0
Zm00001d043323,8,0
Zm00001d032383,3,0
Zm00001d036740,6,0
Zm00001d033683,3,0
Zm00001d049140,1,0
Zm00001d013253,1,0
Zm00001d003428,4,0
Zm00001d031894,2,0
Zm00001d012361,1,0
Zm00001d032010,1,0
Zm00001d015210,4,0
Zm00001d007934,5,0
Zm00001d013178,3,0
Zm00001d025752,7,0
Zm00001d025453,1,0
Zm00001d039769,7,0
Zm00001d005624,3,0
Zm00001d027469,1,0
Zm00001d021294,4,0
Zm00001d019605,5,0
Zm00001d033514,3,0
Zm00001d005661,3,0
Zm00001d001924,8,0
Zm00001d042933,8,1
Zm00001d045497,1,0
Zm00001d020696,6,0
Zm00001d047434,6,0
Zm00001d047800,3,0
Zm00001d034245,1,0
Zm00001d037099,1,0
Zm00001d002951,4,0
Zm00001d038904,3,0
Zm00001d052405,8,1
Zm00001d021216,8,0
Zm00001d036829,1,0
Zm00001d034705,5,0
Zm00001d020583,5,0
Zm00001d017979,1,0
Zm00001d038170,5,0
Zm00001d012675,4,0
Zm00001d014597,4,0
Zm00001d052379,6,0
Zm00001d052889,2,0
Zm00001d023247,3,1
Zm00001d021774,5,0
Zm00001d051419,2,0
Zm00001d042929,2,0
Zm00001d012233,1,0
Zm00001d039535,5,0
Zm00001d002136,6,0
Zm00001d021664,8,0
Zm00001d027965,3,0
Zm00001d052191,5,0
Zm00001d022432,3,0
Zm00001d044639,7,0
Zm00001d025665,8,0
Zm00001d024687,5,0
Zm00001d039111,4,0
Zm00001d006613,1,0
Zm00001d047743,3,0
Zm00001d045537,4,0
Zm00001d030795,5,0
Zm00001d042664,3,0
Zm00001d033497,5,0
Zm00001d031269,2,0
Zm00001d031871,3,0
Zm00001d020825,4,0
Zm00001d044176,2,0
Zm00001d018206,3,0
Zm00001d039480,8,0
Zm00001d007901,5,0
Zm00001d022616,1,0
Zm00001d012199,1,0
Zm00001d027361,6,0
Zm00001d053753,4,0
Zm00001d041214,1,0
Zm00001d003774,4,0
Zm00001d042279,4,0
Zm00001d033303,8,0
Zm00001d024028,7,0
Zm00001d021978,6,0
Zm00001d022110,2,1
Zm00001d023905,3,0
Zm00001d020921,8,0
Zm00001d004467,7,0
Zm00001d051305,5,0
Zm00001d017704,4,0
Zm00001d024205,1,0
Zm00001d039931,8,0
Zm00001d042525,1,0
Zm00001d025953,6,1
Zm00001d034345,4,0
Zm00001d049902,6,0
Zm00001d003648,2,0
Zm00001d020810,8,0
Zm00001d008668,2,0
Zm00001d034769,7,0
Zm00001d023796,1,0
Zm00001d029628,4,0
Zm00001d045515,3,0
Zm00001d017179,3,0
Zm00001d046661,5,0
Zm00001d052089,8,0
Zm00001d030786,4,0
Zm00001d003265,2,0
Zm00001d026289,5,0
Zm00001d021730,3,0
Zm00001d029910,1,0
Zm00001d025218,6,0
Zm00001d031120,5,0
Zm00001d012749,8,1
Zm00001d031539,2,0
Zm00001d025690,5,0
Zm00001d036400,3,1
Zm00001d023387,8,0
Zm00001d050285,6,0
Zm00001d016159,1,0
Zm00001d039911,3,0
Zm00001d046898,2,0
Zm00001d020603,4,0
Zm00001d004375,3,0
Zm00001d023344,8,0
Zm00001d023587,1,0
Zm00001d028948,3,0
Zm00001d039826,8,0
Zm00001d048479,4,0
Zm00001d041685,3,0
Zm00001d017486,6,0
Zm00001d043096,1,0
Zm00001d047789,4,0
Zm00001d010588,7,0
Zm00001d018725,6,0
Zm00001d009907,8,0
Zm00001d038450,6,0
Zm00001d025377,5,0
Zm00001d020233,8,0
Zm00001d002075,6,1
Zm00001d012709,2,0
Zm00001d013411,4,0
Zm00001d008932,4,0
Zm00001d023455,3,1
Zm00001d015221,1,0
Zm00001d032465,2,0
Zm00001d052910,2,0
Zm00001d017719,6,0
Zm00001d005657,5,0
Zm00001d012744,3,0
Zm00001d011565,4,0
Zm00001d047074,1,0
Zm00001d034463,3,0
Zm00001d046837,2,0
Zm00001d015767,7,0
Zm00001d042583,1,0
Zm00001d024803,1,0
Zm00001d018628,5,0
Zm00001d044808,3,0
Zm00001d041945,8,0
Zm00001d039582,8,0
Zm00001d008580,3,0
Zm00001d047385,7,1
Zm00001d037003,1,0
Zm00001d036371,5,0
Zm00001d018103,3,0
Zm00001d043696,2,1
Zm00001d011283,2,0
Zm00001d008700,6,0
Zm00001d007571,7,0
Zm00001d004055,8,0
Zm00001d034112,3,0
Zm00001d038303,1,0
Zm00001d006899,1,0
Zm00001d010115,7,0
Zm00001d015326,5,0
Zm00001d032570,7,0
Zm00001d027869,2,0
Zm00001d024858,2,0
Zm00001d035064,3,0
Zm00001d031317,1,0
Zm00001d016557,8,0
Zm00001d044170,8,0
Zm00001d048785,5,0
Zm00001d029680,3,0
Zm00001d034745,5,0
Zm00001d049989,3,0
Zm00001d033192,3,0
Zm00001d051314,7,0
Zm00001d044492,1,0
Zm00001d022594,1,0
Zm00001d020736,3,0
Zm00001d013204,2,0
Zm00001d047670,7,0
Zm00001d043291,3,0
Zm00001d020414,1,0
Zm00001d029106,6,0
Zm00001d010526,2,0
Zm00001d032265,7,1
Zm00001d019641,4,0
Zm00001d021058,5,0
Zm00001d004525,8,0
Zm00001d011613,2,0
Zm00001d021882,5,0
Zm00001d046493,7,0
Zm00001d025079,3,0
Zm00001d004771,1,1
Zm00001d039439,6,1
Zm00001d008322,1,1
Zm00001d039318,2,0
Zm00001d047764,3,0
Zm00001d029738,8,0
Zm00001d011668,3,0
Zm00001d024878,2,0
Zm00001d008893,2,0
Zm00001d007446,1,0
Zm00001d035005,3,0
Zm00001d020399,5,0
Zm00001d014600,4,0
Zm00001d047373,7,0
Zm00001d024789,8,0
Zm00001d012445,1,1
Zm00001d038964,2,0
Zm00001d018730,6,0
Zm00001d002817,8,0
Zm00001d042426,3,0
Zm00001d036690,6,0
Zm00001d017534,3,0
Zm00001d024598,2,0
Zm00001d006682,2,1
Zm00001d034383,4,0
Zm00001d050712,7,0
Zm00001d019597,1,0
Zm00001d020171,1,0
Zm00001d038285,3,0
Zm00001d049208,1,0
Zm00001d014513,1,0
Zm00001d016909,8,0
Zm00001d046510,1,0
Zm00001d027596,3,0
Zm00001d012165,2,0
Zm00001d010528,1,0
Zm00001d048434,2,0
Zm00001d037503,8,0
Zm00001d051754,4,0
Zm00001d015900,7,0
Zm00001d038804,1,0
Zm00001d033274,1,1
Zm00001d032311,3,0
Zm00001d040541,5,0
Zm00001d044463,1,1
Zm00001d048662,4,0
Zm00001d043442,7,0
Zm00001d036356,2,1
Zm00001d038326,2,0
Zm00001d053609,6,0
Zm00001d012473,3,0
Zm00001d042372,1,0
Zm00001d014744,8,0
Zm00001d027715,5,0
Zm00001d017563,2,1
Zm00001d011819,4,0
Zm00001d020947,3,1
Zm00001d005302,1,0
Zm00001d002473,1,0
Zm00001d036533,1,0
Zm00001d020178,1,0
Zm00001d025469,7,0
Zm00001d054000,7,0
Zm00001d003520,3,0
Zm00001d031653,7,0
Zm00001d041280,1,0
Zm00001d020823,8,1
Zm00001d015088,4,0
Zm00001d022356,1,0
Zm00001d034663,3,0
Zm00001d016144,1,0
Zm00001d034279,5,0
Zm00001d047480,6,0
Zm00001d051525,3,0
Zm00001d029969,6,0
Zm00001d010055,1,0
Zm00001d014488,3,0
Zm00001d044586,7,0
Zm00001d047587,3,1
Zm00001d050054,1,0
Zm00001d018237,1,0
Zm00001d035323,8,1
Zm00001d031892,5,0
Zm00001d042694,7,0
Zm00001d026143,2,0
Zm00001d018277,1,0
Zm00001d021778,3,0
Zm00001d018014,2,0
Zm00001d044515,2,0
Zm00001d039037,7,0
Zm00001d017876,2,0
Zm00001d012525,1,0
Zm00001d028834,5,0
Zm00001d038035,1,0
Zm00001d052890,2,1
Zm00001d007692,7,0
Zm00001d022347,1,1
Zm00001d048701,1,0
Zm00001d018259,8,0
Zm00001d003400,2,0
Zm00001d028337,5,0
Zm00001d006160,6,0
Zm00001d013023,1,0
Zm00001d018754,5,0
Zm00001d017566,2,0
Zm00001d007305,3,0
Zm00001d037745,8,0
Zm00001d035694,3,0
Zm00001d032734,1,0
Zm00001d033271,7,0
Zm00001d034533,3,0
Zm00001d006874,6,0
Zm00001d035090,8,0
Zm00001d028255,1,0
Zm00001d005764,5,0
Zm00001d015495,1,0
Zm00001d010697,7,0
Zm00001d031792,3,0
Zm00001d034801,6,0
Zm00001d019266,2,0
Zm00001d020470,6,0
Zm00001d010048,6,1
Zm00001d036755,1,0
Zm00001d026681,3,0
Zm00001d005969,7,1
Zm00001d020834,1,1
Zm00001d028699,1,0
Zm00001d018789,3,0
Zm00001d012428,3,0
Zm00001d043550,3,0
Zm00001d039387,5,0
Zm00001d034665,4,0
Zm00001d039716,2,0
Zm00001d032164,3,0
Zm00001d045837,1,0
Zm00001d020361,1,0
Zm00001d052066,3,0
Zm00001d048041,1,1
Zm00001d040029,1,0
Zm00001d029464,2,0
Zm00001d038471,7,0
Zm00001d017862,1,0
Zm00001d006659,5,0
Zm00001d022248,3,0
Zm00001d044726,1,1
Zm00001d029560,4,0
Zm00001d025225,3,0
Zm00001d017602,2,1
Zm00001d047981,8,0
Zm00001d011696,3,0
Zm00001d043524,2,0
Zm00001d050694,1,0
Zm00001d028043,6,0
Zm00001d048914,8,0
Zm00001d025057,7,0
Zm00001d012395,4,0
Zm00001d007420,6,0
Zm00001d011599,3,0
Zm00001d049892,1,0
Zm00001d020417,5,0
Zm00001d034181,1,1
Zm00001d045386,1,0
Zm00001d036213,1,0
Zm00001d017995,1,0
Zm00001d022117,8,0
Zm00001d005997,7,0
Zm00001d010821,4,0
Zm00001d031129,3,0
Zm00001d006193,7,0
Zm00001d003016,3,0
Zm00001d041701,1,0
Zm00001d012571,2,0
Zm00001d041407,7,0
Zm00001d043607,1,0
Zm00001d020772,2,0
Zm00001d053862,8,0
Zm00001d027898,1,0
Zm00001d043330,5,0
Zm00001d048341,2,0
Zm00001d034834,1,0
Zm00001d014422,1,0
Zm00001d044884,4,0
Zm00001d026703,8,0
Zm00001d028261,1,0
Zm00001d040305,2,0
Zm00001d040665,4,0
Zm00001d010329,2,1
Zm00001d051876,6,0
Zm00001d005403,2,0
Zm00001d045404,4,0
Zm00001d042661,7,0
Zm00001d008239,4,0
Zm00001d003067,4,0
Zm00001d024148,4,0
Zm00001d010403,6,0
Zm00001d024539,4,0
Zm00001d002579,3,0
Zm00001d028590,6,0
Zm00001d021340,3,0
Zm00001d041455,5,0
Zm00001d043307,3,0
Zm00001d016529,1,0
Zm00001d006540,5,0
Zm00001d010995,1,0
Zm00001d008376,4,0
Zm00001d018348,3,0
Zm00001d033420,2,0
Zm00001d019664,1,0
Zm00001d002999,7,0
Zm00001d006231,6,0
Zm00001d035046,2,0
Zm00001d037668,3,0
Zm00001d048542,5,0
Zm00001d045102,1,0
Zm00001d035802,1,0
Zm00001d004702,1,0
Zm00001d018944,1,0
Zm00001d052545,5,0
Zm00001d014687,1,0
Zm00001d011602,1,0
Zm00001d034407,1,0
Zm00001d034387,1,0
Zm00001d006011,4,0
Zm00001d012603,8,0
Zm00001d034855,1,0
Zm00001d022306,2,0
Zm00001d031280,1,0
Zm00001d029420,5,0
Zm00001d027763,6,0
Zm00001d004758,5,0
Zm00001d041856,3,0
Zm00001d029626,1,0
Zm00001d027479,2,0
Zm00001d042058,1,0
Zm00001d008570,8,0
Zm00001d008208,6,0
Zm00001d042751,6,0
Zm00001d034823,1,0
Zm00001d012666,3,0
Zm00001d021203,7,0
Zm00001d025012,7,0
Zm00001d033061,4,0
Zm00001d011970,2,0
Zm00001d017888,2,0
Zm00001d039982,6,0
Zm00001d013966,4,0
Zm00001d046695,6,0
Zm00001d022194,2,0
Zm00001d011812,2,0
Zm00001d008734,6,1
Zm00001d041785,6,0
Zm00001d051687,6,0
Zm00001d044410,2,0
Zm00001d006761,8,0
Zm00001d042389,3,0
Zm00001d048270,1,0
Zm00001d017961,2,0
Zm00001d048217,1,0
Zm00001d043508,4,0
Zm00001d025673,5,0
Zm00001d016446,6,0
Zm00001d044338,7,0
Zm00001d007043,4,0
Zm00001d020675,3,0
Zm00001d033402,8,0
Zm00001d051093,8,0
Zm00001d038908,1,0
Zm00001d018413,3,0
Zm00001d041734,1,0
Zm00001d034356,7,0
Zm00001d015058,1,0
Zm00001d045529,5,0
Zm00001d021142,1,0
Zm00001d025963,1,0
Zm00001d020260,7,0
Zm00001d048360,8,0
Zm00001d032332,4,0
Zm00001d013452,1,0
Zm00001d003269,7,0
Zm00001d020826,7,1
Zm00001d020606,7,0
Zm00001d011955,5,0
Zm00001d009858,6,0
Zm00001d044303,1,0
Zm00001d020617,3,0
Zm00001d022002,1,1
Zm00001d004152,1,0
Zm00001d025644,1,0
Zm00001d007500,8,0
Zm00001d017699,3,0
Zm00001d047616,1,0
Zm00001d013241,1,0
Zm00001d027489,8,0
Zm00001d025449,7,0
Zm00001d025982,6,0
Zm00001d029887,2,0
Zm00001d013361,2,0
Zm00001d039873,1,0
Zm00001d005749,8,1
Zm00001d024325,7,1
Zm00001d014915,8,0
Zm00001d003257,8,0
Zm00001d042357,2,0
Zm00001d049647,2,0
Zm00001d035411,3,0
Zm00001d014360,4,0
Zm00001d039465,2,0
Zm00001d011626,7,0
Zm00001d048417,7,0
Zm00001d006715,8,0
Zm00001d018038,2,1
Zm00001d049163,2,0
Zm00001d013343,1,0
Zm00001d036430,6,0
Zm00001d023421,4,0
Zm00001d036541,7,0
Zm00001d034642,6,0
Zm00001d027409,4,1
Zm00001d050116,1,0
Zm00001d045517,5,0
Zm00001d048369,7,1
Zm00001d041882,6,0
Zm00001d023724,1,0
Zm00001d030165,3,0
Zm00001d032652,8,0
Zm00001d050837,8,0
Zm00001d039190,3,0
Zm00001d004132,5,0
Zm00001d045491,8,0
Zm00001d005645,2,0
Zm00001d042978,7,0
Zm00001d005062,1,0
Zm00001d013353,3,0
Zm00001d047977,2,0
ENSRNA049997441,1,0
Zm00001d042611,5,0
Zm00001d026154,8,0
Zm00001d002824,4,0
Zm00001d044335,4,0
Zm00001d006154,2,0
Zm00001d015914,4,0
Zm00001d026333,2,0
Zm00001d052009,1,0
Zm00001d020613,3,0
Zm00001d031230,7,0
Zm00001d015662,2,0
Zm00001d047104,8,0
Zm00001d040423,2,1
Zm00001d036234,6,0
Zm00001d011738,2,0
Zm00001d035649,2,0
Zm00001d038620,2,0
Zm00001d009652,1,0
Zm00001d009446,3,0
Zm00001d024821,4,0
Zm00001d007038,8,0
Zm00001d011041,6,0
Zm00001d012550,4,0
Zm00001d019219,1,0
Zm00001d020303,7,0
Zm00001d007820,6,0
Zm00001d038746,8,1
Zm00001d031439,3,0
Zm00001d046974,1,1
Zm00001d041229,1,0
Zm00001d024633,1,0
Zm00001d008640,7,0
Zm00001d011096,1,0
Zm00001d027824,3,0
Zm00001d044005,2,0
Zm00001d038959,8,0
Zm00001d008748,2,0
Zm00001d052451,6,0
Zm00001d022205,1,0
Zm00001d002811,4,1
Zm00001d002663,2,0
Zm00001d042850,3,0
Zm00001d045948,8,0
Zm00001d018450,1,0
Zm00001d002267,6,0
Zm00001d013531,1,0
Zm00001d033428,1,0
Zm00001d023343,5,0
Zm00001d023217,7,0
Zm00001d039772,1,0
Zm00001d015553,7,0
Zm00001d032934,1,0
Zm00001d037631,6,0
Zm00001d053555,4,0
Zm00001d033902,3,0
Zm00001d026194,2,0
Zm00001d017782,3,1
Zm00001d039325,3,0
Zm00001d028726,3,0
Zm00001d028071,4,0
Zm00001d041381,7,0
Zm00001d038641,2,0
Zm00001d023781,4,0
Zm00001d007193,1,0
Zm00001d018419,5,0
Zm00001d037307,3,0
Zm00001d040788,3,0
Zm00001d045339,2,0
Zm00001d043380,5,0
Zm00001d044875,6,0
Zm00001d032212,4,0
Zm00001d033180,2,0
Zm00001d006287,1,0
Zm00001d044024,3,0
Zm00001d008278,1,0
Zm00001d039795,8,0
Zm00001d005051,8,1
Zm00001d029052,6,0
Zm00001d043024,5,0
Zm00001d010050,7,0
Zm00001d017606,3,1
Zm00001d017728,8,0
Zm00001d022342,3,0
Zm00001d027554,6,0
Zm00001d023349,2,0
Zm00001d023927,3,1
Zm00001d044324,2,0
Zm00001d045212,5,1
Zm00001d002140,2,0
Zm00001d047503,1,0
Zm00001d051268,1,0
Zm00001d044192,8,0
Zm00001d029744,7,0
Zm00001d002530,2,0
Zm00001d026181,1,0
Zm00001d034662,3,0
Zm00001d027344,5,0
Zm00001d043328,3,0
Zm00001d033705,1,0
Zm00001d051636,2,0
Zm00001d031216,4,0
Zm00001d026222,2,0
Zm00001d020659,1,0
Zm00001d039392,8,0
Zm00001d024854,5,0
Zm00001d018794,4,0
Zm00001d038542,5,0
Zm00001d043662,3,0
Zm00001d026346,8,0
Zm00001d011871,7,0
Zm00001d035696,5,0
Zm00001d041445,8,1
Zm00001d037971,4,0
Zm00001d006903,7,0
Zm00001d006813,5,1
Zm00001d052234,4,0
Zm00001d049762,2,0
Zm00001d031560,2,0
Zm00001d013046,1,0
Zm00001d038268,4,0
Zm00001d028477,2,0
Zm00001d002084,5,0
Zm00001d051930,2,0
Zm00001d008965,3,0
Zm00001d053196,6,0
Zm00001d053232,1,0
Zm00001d020840,3,0
Zm00001d003624,3,0
Zm00001d053822,1,0
Zm00001d018364,5,0
Zm00001d033913,4,0
Zm00001d016080,1,0
Zm00001d011644,8,0
Zm00001d033579,7,0
Zm00001d024420,2,0
Zm00001d038239,2,0
Zm00001d023536,3,0
Zm00001d051961,4,0
Zm00001d031572,2,1
Zm00001d045352,8,0
Zm00001d044971,1,0
Zm00001d048505,5,0
Zm00001d011003,8,0
Zm00001d016690,5,0
Zm00001d046221,6,0
Zm00001d019057,4,0
Zm00001d049042,4,0
Zm00001d028752,6,0
Zm00001d010798,6,0
Zm00001d006930,1,0
Zm00001d021608,1,0
Zm00001d039417,1,0
Zm00001d026028,3,0
Zm00001d051014,7,0
Zm00001d035002,3,0
Zm00001d032926,6,0
Zm00001d015126,6,0
Zm00001d039859,3,0
Zm00001d016826,5,0
Zm00001d030023,7,1
Zm00001d050737,1,0
Zm00001d040003,7,0
Zm00001d020706,7,0
Zm00001d008753,6,0
Zm00001d014735,2,0
Zm00001d002531,2,0
Zm00001d011938,6,0
Zm00001d044527,1,0
Zm00001d014862,1,0
Zm00001d008306,1,0
Zm00001d033105,6,0
Zm00001d021620,5,0
Zm00001d003249,2,0
Zm00001d028547,6,0
Zm00001d044939,7,0
Zm00001d013908,8,0
Zm00001d031428,4,0
Zm00001d028490,1,0
Zm00001d014367,1,0
Zm00001d053983,1,0
Zm00001d021290,2,1
Zm00001d013316,1,0
Zm00001d002569,3,0
Zm00001d022182,6,0
Zm00001d038846,8,0
Zm00001d024294,6,0
Zm00001d025035,7,0
Zm00001d042270,2,0
Zm00001d042620,1,0
Zm00001d010146,4,0
Zm00001d005238,6,0
Zm00001d004036,6,0
Zm00001d052903,7,0
Zm00001d013651,3,0
Zm00001d008727,5,0
Zm00001d024523,8,0
Zm00001d027722,1,0
Zm00001d022618,8,0
Zm00001d027934,5,0
Zm00001d021754,5,1
Zm00001d011038,8,0
Zm00001d052962,7,0
Zm00001d051565,1,0
Zm00001d042977,2,0
Zm00001d020898,4,0
Zm00001d035603,6,0
Zm00001d011056,5,0
Zm00001d053175,1,0
Zm00001d043209,8,0
Zm00001d033529,4,0
Zm00001d028404,5,0
Zm00001d039285,3,0
Zm00001d028698,6,0
Zm00001d032306,3,0
Zm00001d002591,6,0
Zm00001d013097,3,0
Zm00001d022593,8,0
Zm00001d017101,7,0
Zm00001d043273,2,0
Zm00001d031809,1,0
Zm00001d010825,8,0
Zm00001d046986,3,0
Zm00001d033339,3,0
Zm00001d041092,3,0
Zm00001d019542,1,0
Zm00001d042975,3,0
Zm00001d005698,5,0
Zm00001d024732,6,1
Zm00001d042366,3,0
Zm00001d037237,2,0
Zm00001d039016,3,0
Zm00001d009588,1,0
Zm00001d021487,7,0
Zm00001d047779,8,0
Zm00001d034496,2,0
Zm00001d005865,6,1
Zm00001d010727,2,0
Zm00001d017878,6,0
Zm00001d052591,7,1
Zm00001d031429,1,0
Zm00001d025091,2,0
Zm00001d002748,5,0
Zm00001d013173,6,0
Zm00001d033209,8,0
Zm00001d032160,1,0
Zm00001d012661,1,0
Zm00001d012852,4,0
Zm00001d028111,5,0
Zm00001d038775,4,0
Zm00001d028920,1,0
Zm00001d021945,1,1
Zm00001d030509,2,0
Zm00001d029246,8,0
Zm00001d024998,1,0
Zm00001d041620,1,0
Zm00001d012708,4,0
Zm00001d003464,2,0
Zm00001d014781,4,0
Zm00001d022354,1,0
Zm00001d041438,3,0
Zm00001d016662,5,0
Zm00001d007595,1,0
Zm00001d023235,8,0
Zm00001d017456,7,0
Zm00001d038854,1,0
Zm00001d048060,1,0
Zm00001d018163,4,0
Zm00001d022132,5,0
Zm00001d027373,2,0
Zm00001d026415,3,0
Zm00001d038941,1,0
Zm00001d013672,3,0
Zm00001d028542,4,0
Zm00001d016294,3,0
Zm00001d012460,1,0
Zm00001d043365,8,0
Zm00001d052079,1,0
Zm00001d046742,8,0
Zm00001d038600,4,0
Zm00001d039710,2,0
Zm00001d027936,2,0
Zm00001d031447,4,0
Zm00001d048066,4,0
Zm00001d028456,8,0
Zm00001d028038,3,0
Zm00001d021626,1,0
Zm00001d034207,7,0
Zm00001d028416,6,0
Zm00001d022081,8,0
Zm00001d032188,3,0
Zm00001d034444,6,0
Zm00001d018370,3,0
Zm00001d031701,2,0
Zm00001d024373,2,0
Zm00001d001770,1,0
Zm00001d020655,3,0
Zm00001d008577,8,0
Zm00001d008499,4,0
Zm00001d013310,1,0
Zm00001d003320,2,0
Zm00001d025819,4,0
Zm00001d010265,8,0
Zm00001d009745,1,0
Zm00001d023919,1,0
Zm00001d052208,2,0
Zm00001d023269,2,0
Zm00001d043798,8,0
Zm00001d028685,3,0
Zm00001d037097,5,0
Zm00001d037749,8,1
Zm00001d017026,8,0
Zm00001d024327,1,0
Zm00001d014325,5,0
Zm00001d021817,2,1
Zm00001d041698,2,0
Zm00001d048109,7,0
Zm00001d016736,1,0
Zm00001d021623,1,0
Zm00001d019310,7,0
Zm00001d013329,2,0
Zm00001d038297,8,1
Zm00001d042256,1,0
Zm00001d048741,5,0
Zm00001d020345,5,0
Zm00001d017684,6,0
Zm00001d045141,1,0
Zm00001d011971,8,0
Zm00001d052325,1,0
Zm00001d053726,4,0
Zm00001d053393,8,0
Zm00001d016049,1,0
Zm00001d018994,4,0
Zm00001d043018,3,0
Zm00001d047087,3,0
Zm00001d037213,1,0
Zm00001d040011,3,0
Zm00001d014742,3,0
Zm00001d017653,6,0
Zm00001d032313,1,0
Zm00001d028922,6,0
Zm00001d037227,1,0
Zm00001d013676,1,1
Zm00001d024127,1,0
Zm00001d031292,3,0
Zm00001d026130,3,0
Zm00001d052053,3,0
Zm00001d026475,1,0
Zm00001d017773,2,1
Zm00001d049267,3,0
Zm00001d018691,1,0
Zm00001d008289,2,0
Zm00001d007111,7,0
