V1,V2,
Zm00001d031863,5,0
Zm00001d040285,3,0
Zm00001d044388,6,0
Zm00001d043600,3,0
Zm00001d014391,6,0
Zm00001d011874,2,0
Zm00001d037601,6,0
Zm00001d013311,4,0
Zm00001d051458,2,1
Zm00001d053652,4,0
Zm00001d026095,4,0
Zm00001d034063,5,0
Zm00001d017719,6,0
Zm00001d022562,2,0
Zm00001d044615,7,0
Zm00001d038722,5,0
Zm00001d035953,7,0
Zm00001d012743,5,0
Zm00001d015473,6,0
Zm00001d049347,5,1
Zm00001d011297,3,1
Zm00001d016361,3,1
Zm00001d052682,3,0
Zm00001d045311,3,0
Zm00001d051525,4,0
Zm00001d052850,5,0
Zm00001d029164,7,0
Zm00001d011364,7,1
Zm00001d016695,5,0
Zm00001d034197,3,0
Zm00001d041471,3,0
Zm00001d002718,6,1
Zm00001d042712,5,0
Zm00001d048027,4,0
Zm00001d023434,3,0
Zm00001d014188,4,0
Zm00001d010136,4,0
Zm00001d022502,4,0
Zm00001d041548,4,0
Zm00001d012779,4,0
Zm00001d007595,5,0
Zm00001d005699,4,0
Zm00001d037677,3,0
Zm00001d049007,2,1
Zm00001d030751,5,0
Zm00001d015698,4,0
Zm00001d049224,6,0
Zm00001d003252,3,0
Zm00001d053298,2,1
Zm00001d009710,5,0
Zm00001d014006,3,0
Zm00001d003750,5,0
Zm00001d002238,5,0
Zm00001d027625,5,0
Zm00001d026026,5,0
Zm00001d006570,7,0
Zm00001d012060,5,0
Zm00001d048647,7,1
Zm00001d020272,4,0
Zm00001d052853,5,0
Zm00001d038536,3,0
Zm00001d050938,5,0
Zm00001d012291,4,0
Zm00001d052379,6,0
Zm00001d028642,6,0
Zm00001d004033,4,0
Zm00001d036683,3,0
Zm00001d037086,2,0
Zm00001d005678,4,0
Zm00001d027346,4,0
Zm00001d010284,4,0
Zm00001d041955,2,0
Zm00001d028472,2,1
Zm00001d007782,5,0
Zm00001d015638,4,0
Zm00001d030532,5,1
Zm00001d048081,5,0
Zm00001d020171,5,0
Zm00001d044333,5,0
Zm00001d013445,2,0
Zm00001d048564,3,0
Zm00001d010403,5,0
Zm00001d010366,3,1
Zm00001d020693,4,0
Zm00001d042519,5,0
Zm00001d031312,2,0
Zm00001d011444,2,0
Zm00001d011263,2,0
Zm00001d052859,5,0
Zm00001d040981,6,0
Zm00001d028957,3,0
Zm00001d037425,3,0
Zm00001d050155,4,0
Zm00001d040670,7,0
Zm00001d003066,5,0
Zm00001d016363,6,0
Zm00001d019450,3,0
Zm00001d023564,5,0
Zm00001d018103,3,0
Zm00001d021062,3,0
Zm00001d031674,5,0
Zm00001d014272,5,0
Zm00001d038381,6,0
Zm00001d033187,7,0
Zm00001d042921,4,0
Zm00001d039142,5,0
Zm00001d011051,1,0
Zm00001d052205,6,0
Zm00001d011831,6,0
Zm00001d014826,6,0
Zm00001d036956,4,0
Zm00001d007486,7,0
Zm00001d005641,5,0
Zm00001d013983,5,0
Zm00001d002591,2,0
Zm00001d047707,6,0
Zm00001d051245,5,0
Zm00001d013809,4,0
Zm00001d018482,5,0
Zm00001d031790,2,1
Zm00001d013100,3,0
Zm00001d007517,4,0
Zm00001d021375,5,0
Zm00001d052089,3,0
Zm00001d032955,2,0
Zm00001d004768,4,0
Zm00001d050099,4,0
Zm00001d034181,3,1
Zm00001d012863,5,0
Zm00001d025437,7,0
Zm00001d027230,5,0
Zm00001d012126,5,0
Zm00001d005052,5,0
Zm00001d053763,5,0
Zm00001d046805,7,1
Zm00001d026318,6,0
Zm00001d021789,5,0
Zm00001d037471,5,0
Zm00001d039483,6,0
Zm00001d047843,3,0
Zm00001d006295,3,0
Zm00001d033612,6,0
Zm00001d052083,2,0
Zm00001d034736,5,0
Zm00001d045169,5,0
Zm00001d003257,2,0
Zm00001d021571,2,0
Zm00001d030618,5,0
Zm00001d052777,4,0
Zm00001d047806,4,0
Zm00001d032553,4,0
Zm00001d028787,3,0
Zm00001d027266,3,0
Zm00001d049677,3,0
Zm00001d012040,4,0
Zm00001d048960,4,0
Zm00001d050227,2,0
Zm00001d035136,4,0
Zm00001d015934,3,0
Zm00001d045420,3,0
Zm00001d010662,7,0
Zm00001d021492,2,0
Zm00001d035937,5,0
Zm00001d049680,6,0
Zm00001d017952,2,0
Zm00001d042980,3,0
Zm00001d012962,4,0
Zm00001d006875,3,0
Zm00001d025901,7,0
Zm00001d034753,5,0
Zm00001d047178,6,0
Zm00001d011624,3,0
Zm00001d020961,3,0
Zm00001d006679,3,0
Zm00001d031090,7,0
Zm00001d013439,3,0
Zm00001d027326,2,0
Zm00001d029865,2,0
Zm00001d023558,6,1
Zm00001d051183,5,0
Zm00001d011532,5,0
Zm00001d026368,5,0
Zm00001d033941,6,1
Zm00001d035747,7,0
Zm00001d034020,3,0
Zm00001d004707,5,0
Zm00001d047333,3,0
Zm00001d020887,7,0
Zm00001d011447,5,0
Zm00001d029061,3,0
Zm00001d012391,3,0
Zm00001d048360,7,0
Zm00001d052943,4,1
Zm00001d050293,3,0
Zm00001d036297,4,1
Zm00001d027677,5,1
Zm00001d030021,2,0
Zm00001d022009,7,0
Zm00001d032608,1,0
Zm00001d001434,5,0
Zm00001d042045,5,0
Zm00001d025990,5,0
Zm00001d006017,3,0
Zm00001d048592,7,0
Zm00001d021338,5,0
Zm00001d022256,6,1
Zm00001d048508,4,0
Zm00001d028972,2,0
Zm00001d020821,5,0
Zm00001d042869,3,0
Zm00001d002069,4,0
Zm00001d036531,2,0
Zm00001d015714,5,0
Zm00001d038931,5,0
Zm00001d015126,4,0
Zm00001d005928,6,0
Zm00001d051103,5,0
Zm00001d021936,2,0
Zm00001d044441,5,0
Zm00001d006623,4,0
ENSRNA049474888,5,0
Zm00001d025469,5,0
Zm00001d036423,1,0
Zm00001d020260,3,0
Zm00001d046440,3,0
Zm00001d023535,7,1
Zm00001d023480,7,0
Zm00001d034520,6,0
Zm00001d049461,3,0
Zm00001d013063,3,0
Zm00001d043067,5,0
Zm00001d048143,6,0
Zm00001d042380,5,0
Zm00001d051157,3,0
Zm00001d021359,3,0
Zm00001d013415,2,0
Zm00001d008862,4,0
Zm00001d008493,3,0
Zm00001d022461,6,1
Zm00001d051927,5,0
Zm00001d013653,5,0
Zm00001d043555,5,0
Zm00001d027520,4,0
Zm00001d012153,5,0
Zm00001d046888,2,0
Zm00001d049765,3,0
Zm00001d011713,5,0
Zm00001d001169,1,0
Zm00001d020707,4,0
Zm00001d021927,6,1
Zm00001d020497,6,0
Zm00001d009430,5,0
Zm00001d032992,7,0
Zm00001d047463,5,0
Zm00001d012625,4,0
Zm00001d026594,4,0
Zm00001d002301,2,0
Zm00001d018468,5,0
Zm00001d002969,4,0
Zm00001d044323,1,0
Zm00001d006162,5,0
Zm00001d001988,5,0
Zm00001d020292,5,0
Zm00001d041847,5,1
Zm00001d053563,3,0
Zm00001d032131,5,0
Zm00001d045459,4,0
Zm00001d020602,5,0
Zm00001d026121,4,0
Zm00001d021838,5,0
Zm00001d017566,5,0
Zm00001d020175,5,0
Zm00001d027659,2,0
Zm00001d011773,7,0
Zm00001d011492,5,0
Zm00001d014862,4,0
Zm00001d029582,4,0
Zm00001d041647,5,0
Zm00001d015058,6,0
Zm00001d039988,3,0
Zm00001d026586,5,0
Zm00001d011499,4,1
Zm00001d022023,4,0
Zm00001d022459,7,0
Zm00001d017606,4,1
Zm00001d045002,5,0
Zm00001d045556,6,0
Zm00001d031317,5,0
Zm00001d022542,2,1
Zm00001d042470,5,0
Zm00001d015259,5,0
Zm00001d013461,6,0
Zm00001d033649,7,0
Zm00001d039240,3,0
Zm00001d011164,7,0
Zm00001d002680,3,0
Zm00001d022629,6,0
Zm00001d013997,2,0
Zm00001d036571,5,0
Zm00001d007062,3,0
Zm00001d051178,3,0
Zm00001d004882,3,1
Zm00001d051474,2,0
Zm00001d021445,6,0
Zm00001d019344,6,0
Zm00001d012545,4,0
Zm00001d025703,2,0
Zm00001d006929,5,0
Zm00001d052661,4,0
Zm00001d023762,4,0
Zm00001d049834,3,0
Zm00001d033616,5,0
Zm00001d046191,7,0
Zm00001d014126,2,0
Zm00001d037606,5,0
Zm00001d014835,4,0
Zm00001d002377,7,0
Zm00001d027427,4,0
Zm00001d050822,5,0
Zm00001d034489,3,0
Zm00001d040693,5,0
Zm00001d035132,4,0
Zm00001d026591,2,0
Zm00001d044944,5,0
Zm00001d015431,5,0
Zm00001d002021,4,0
Zm00001d006677,6,1
Zm00001d029427,6,0
Zm00001d027404,6,0
Zm00001d033209,5,0
Zm00001d005901,6,0
Zm00001d005324,2,0
Zm00001d051988,3,0
Zm00001d025033,6,1
Zm00001d053697,5,0
Zm00001d038258,3,0
Zm00001d033525,2,0
Zm00001d024429,5,0
Zm00001d043985,2,0
Zm00001d053798,7,0
Zm00001d009642,5,0
Zm00001d037342,6,0
Zm00001d024066,6,0
Zm00001d042730,6,0
Zm00001d033169,5,0
Zm00001d027925,7,1
Zm00001d005092,3,0
Zm00001d027371,6,0
Zm00001d047894,5,0
Zm00001d026635,3,0
Zm00001d029375,5,0
Zm00001d009890,5,0
Zm00001d023846,5,0
Zm00001d044015,3,0
Zm00001d034339,4,0
Zm00001d036055,5,0
Zm00001d009553,3,0
Zm00001d049551,4,0
Zm00001d005727,7,0
Zm00001d011519,5,0
Zm00001d029782,2,0
Zm00001d012450,5,0
Zm00001d001866,3,0
Zm00001d036483,7,0
Zm00001d015795,7,0
Zm00001d048690,7,0
Zm00001d052184,6,0
Zm00001d046890,5,0
Zm00001d003246,7,0
Zm00001d034199,4,1
Zm00001d036197,7,0
Zm00001d044277,7,0
Zm00001d009196,3,0
Zm00001d007496,3,0
Zm00001d042040,6,0
Zm00001d026445,3,0
Zm00001d025208,3,0
Zm00001d017825,3,0
Zm00001d047465,3,0
Zm00001d046234,6,0
Zm00001d010012,6,0
Zm00001d012932,6,0
Zm00001d042376,4,0
Zm00001d007936,4,0
Zm00001d017477,4,1
Zm00001d018235,5,1
Zm00001d015912,3,0
Zm00001d039182,3,0
Zm00001d053288,3,0
Zm00001d044690,5,0
Zm00001d033556,4,0
Zm00001d028440,4,0
Zm00001d022437,7,1
Zm00001d052709,4,0
Zm00001d034018,5,0
Zm00001d033040,6,0
Zm00001d039966,5,0
Zm00001d012102,3,0
Zm00001d036912,5,0
Zm00001d045318,5,0
Zm00001d049219,7,0
Zm00001d018501,4,0
Zm00001d042087,4,0
Zm00001d005657,3,0
Zm00001d017441,2,0
Zm00001d011663,2,0
Zm00001d048270,5,0
Zm00001d008196,3,0
Zm00001d013147,1,0
Zm00001d022373,3,0
Zm00001d039059,5,0
Zm00001d045808,5,0
Zm00001d011531,3,0
Zm00001d017009,4,0
Zm00001d036597,6,0
Zm00001d051661,4,0
Zm00001d014903,2,0
Zm00001d034766,5,0
Zm00001d047271,6,0
Zm00001d041824,2,0
Zm00001d032190,6,1
Zm00001d051313,6,0
Zm00001d045635,5,0
Zm00001d018809,3,0
Zm00001d013891,5,0
Zm00001d030910,4,0
Zm00001d040725,6,0
Zm00001d025616,3,0
Zm00001d034886,5,1
ENSRNA049470569,5,0
Zm00001d030164,5,0
Zm00001d025907,2,0
Zm00001d019363,5,0
Zm00001d032875,5,0
Zm00001d035320,2,0
Zm00001d003174,4,0
Zm00001d052074,6,0
Zm00001d017876,4,0
Zm00001d044752,4,0
Zm00001d019117,2,0
Zm00001d019227,4,0
Zm00001d004375,6,0
Zm00001d042469,5,0
Zm00001d050911,3,0
Zm00001d042388,4,0
Zm00001d031534,6,0
Zm00001d027461,3,1
Zm00001d042312,5,0
Zm00001d030266,5,0
Zm00001d052803,6,0
Zm00001d021781,7,0
Zm00001d018573,5,0
Zm00001d017821,7,0
Zm00001d012312,2,0
Zm00001d041536,6,1
Zm00001d040788,6,0
Zm00001d023531,5,0
Zm00001d018645,4,0
Zm00001d007100,7,0
Zm00001d003200,5,0
Zm00001d034317,5,0
Zm00001d023353,3,0
Zm00001d005193,7,0
Zm00001d008874,5,0
Zm00001d018712,7,0
Zm00001d005729,1,0
Zm00001d053239,5,0
Zm00001d017704,3,0
Zm00001d014200,3,0
Zm00001d007161,5,0
Zm00001d007089,7,0
Zm00001d006250,2,0
Zm00001d016595,5,0
Zm00001d007079,4,0
Zm00001d045320,5,0
Zm00001d036543,3,0
Zm00001d052348,5,0
Zm00001d006244,6,0
Zm00001d038650,7,0
Zm00001d025207,5,0
Zm00001d021689,3,0
Zm00001d027544,3,0
Zm00001d028823,3,0
Zm00001d036485,3,0
Zm00001d005328,5,0
Zm00001d047351,4,0
Zm00001d016651,5,0
Zm00001d014378,5,1
Zm00001d011796,2,0
Zm00001d006065,3,1
Zm00001d049830,6,0
Zm00001d020008,4,0
Zm00001d039051,6,0
Zm00001d020935,5,0
Zm00001d033553,7,1
Zm00001d051337,7,0
Zm00001d034428,5,0
Zm00001d023521,5,0
Zm00001d043975,5,0
Zm00001d038864,3,0
Zm00001d021242,7,0
Zm00001d051749,4,1
Zm00001d019320,3,0
Zm00001d036632,5,1
Zm00001d045897,5,0
Zm00001d029105,3,0
Zm00001d007758,4,0
Zm00001d037148,5,0
Zm00001d048448,3,1
Zm00001d050529,5,0
Zm00001d015491,1,0
Zm00001d031514,2,0
Zm00001d010390,5,0
Zm00001d044602,5,0
Zm00001d025421,6,0
Zm00001d045527,4,0
Zm00001d047592,5,0
Zm00001d042433,5,0
Zm00001d033549,6,0
Zm00001d047801,4,0
Zm00001d018842,5,0
Zm00001d025067,3,0
Zm00001d047995,7,1
Zm00001d017157,5,0
Zm00001d003144,2,0
Zm00001d009014,5,0
Zm00001d018917,4,0
Zm00001d012276,6,0
Zm00001d001780,5,0
Zm00001d041634,3,0
Zm00001d042029,3,0
Zm00001d032455,5,0
Zm00001d035064,7,0
Zm00001d029980,7,0
Zm00001d032310,7,0
Zm00001d008962,2,0
Zm00001d010684,5,0
Zm00001d006534,7,0
Zm00001d033454,4,0
Zm00001d053630,5,0
Zm00001d015509,7,0
Zm00001d010265,2,0
Zm00001d029424,3,0
Zm00001d052010,3,0
Zm00001d007918,7,0
Zm00001d053244,5,0
Zm00001d033854,5,0
Zm00001d029997,5,0
Zm00001d048340,5,0
Zm00001d038076,3,0
Zm00001d022860,2,0
Zm00001d042461,4,0
Zm00001d029376,4,0
Zm00001d002135,3,0
Zm00001d035973,5,0
Zm00001d016446,2,0
Zm00001d027890,3,0
Zm00001d029231,5,0
Zm00001d039758,5,0
Zm00001d049011,3,0
Zm00001d016402,4,0
Zm00001d035960,5,0
Zm00001d010811,5,0
Zm00001d046388,3,0
Zm00001d010152,5,0
Zm00001d029778,4,0
Zm00001d029577,3,0
Zm00001d007328,5,0
Zm00001d006603,3,0
Zm00001d021634,4,0
Zm00001d050583,4,1
Zm00001d032160,7,0
Zm00001d047663,4,0
Zm00001d034245,6,0
Zm00001d017574,5,0
Zm00001d003292,5,0
Zm00001d011199,2,0
Zm00001d049383,5,0
Zm00001d007207,6,1
Zm00001d020435,6,0
Zm00001d010722,4,0
Zm00001d017832,5,0
Zm00001d003501,4,0
Zm00001d053528,4,0
Zm00001d042443,4,0
Zm00001d029198,2,0
Zm00001d044226,6,0
Zm00001d047159,4,0
Zm00001d020923,6,1
Zm00001d009667,3,0
Zm00001d035072,5,0
Zm00001d041407,6,0
Zm00001d045386,3,0
Zm00001d002131,4,0
Zm00001d009436,3,0
Zm00001d003631,4,0
Zm00001d039111,5,0
Zm00001d019114,5,0
Zm00001d014150,7,0
Zm00001d028208,5,0
Zm00001d006646,4,0
Zm00001d020775,3,0
Zm00001d038766,4,0
Zm00001d046545,2,0
Zm00001d030741,3,0
Zm00001d007446,5,0
Zm00001d039647,3,0
Zm00001d017685,5,0
Zm00001d028284,6,0
Zm00001d006531,3,0
Zm00001d021711,4,0
Zm00001d006170,4,1
Zm00001d043218,2,0
Zm00001d036103,6,0
Zm00001d049903,1,1
Zm00001d002231,5,0
Zm00001d039856,5,0
Zm00001d006750,6,0
Zm00001d005804,2,0
Zm00001d014924,2,0
Zm00001d052480,4,0
Zm00001d007839,6,0
Zm00001d020003,5,0
Zm00001d043425,5,0
Zm00001d030601,5,0
Zm00001d018038,2,1
Zm00001d007155,5,0
Zm00001d011187,4,1
Zm00001d013977,3,0
Zm00001d008224,5,0
Zm00001d044222,5,0
Zm00001d037215,2,0
Zm00001d024729,6,0
Zm00001d046600,6,0
Zm00001d044713,6,0
Zm00001d015670,2,0
Zm00001d009007,1,0
Zm00001d036877,3,0
Zm00001d021730,4,0
Zm00001d044287,6,0
Zm00001d047324,6,0
Zm00001d009674,4,1
Zm00001d046687,7,0
Zm00001d012641,4,0
Zm00001d002519,4,0
Zm00001d042302,2,0
Zm00001d032976,4,0
Zm00001d003729,5,0
Zm00001d033606,5,0
Zm00001d010819,4,0
Zm00001d050365,2,1
Zm00001d011645,5,1
Zm00001d026579,5,0
Zm00001d036233,7,0
Zm00001d016373,7,0
Zm00001d026701,3,0
Zm00001d044528,7,0
Zm00001d042267,6,1
Zm00001d006344,3,1
Zm00001d039993,6,0
Zm00001d051424,7,0
Zm00001d028804,6,0
Zm00001d039370,5,0
Zm00001d034839,4,0
Zm00001d008272,1,0
Zm00001d017848,5,0
Zm00001d001788,7,0
Zm00001d002742,5,0
Zm00001d046630,5,0
Zm00001d047522,2,0
Zm00001d032527,7,0
Zm00001d013200,6,1
Zm00001d028323,5,0
Zm00001d017773,6,1
Zm00001d051513,2,0
Zm00001d017968,4,0
Zm00001d009033,4,0
Zm00001d034880,5,0
Zm00001d043632,6,0
Zm00001d053374,5,0
Zm00001d024726,4,1
Zm00001d022177,4,0
Zm00001d021335,7,0
Zm00001d044517,6,0
Zm00001d022500,4,1
Zm00001d023326,5,0
Zm00001d021288,7,0
Zm00001d033126,3,0
Zm00001d026126,7,0
Zm00001d018028,3,0
Zm00001d005007,6,0
Zm00001d023760,6,0
Zm00001d052485,6,0
Zm00001d009943,4,0
Zm00001d007327,4,0
Zm00001d035601,3,0
Zm00001d006279,3,0
Zm00001d015729,5,0
Zm00001d042421,5,0
Zm00001d024803,5,0
Zm00001d008735,2,1
Zm00001d052964,2,0
Zm00001d038976,3,0
Zm00001d053617,4,0
Zm00001d040220,3,0
Zm00001d042562,3,0
Zm00001d042148,2,0
Zm00001d016824,2,0
Zm00001d025565,3,0
Zm00001d031060,4,0
Zm00001d048614,5,0
Zm00001d011881,4,1
Zm00001d008708,5,0
Zm00001d034434,6,0
Zm00001d025156,5,0
Zm00001d043480,7,0
Zm00001d025801,5,0
Zm00001d053967,5,1
Zm00001d037473,5,0
Zm00001d017243,7,1
Zm00001d024821,7,0
Zm00001d031136,5,0
Zm00001d031465,4,0
Zm00001d013966,3,0
Zm00001d028774,3,0
Zm00001d051308,5,0
Zm00001d029174,6,0
Zm00001d045988,1,0
Zm00001d022201,6,0
Zm00001d035802,7,0
Zm00001d046352,5,0
Zm00001d013941,5,0
Zm00001d013894,5,0
Zm00001d027333,4,0
Zm00001d047769,6,0
Zm00001d040864,5,0
Zm00001d049043,5,0
Zm00001d007815,5,0
Zm00001d027794,5,0
Zm00001d018331,2,0
Zm00001d034822,5,0
Zm00001d006541,2,0
Zm00001d012709,6,0
Zm00001d029647,2,0
Zm00001d009071,5,0
Zm00001d008872,4,1
Zm00001d039933,7,0
Zm00001d039461,4,0
Zm00001d017085,4,0
Zm00001d015519,3,0
Zm00001d044048,7,0
Zm00001d002796,5,0
Zm00001d015354,4,0
Zm00001d013549,5,0
Zm00001d027598,1,1
Zm00001d035046,3,0
Zm00001d006100,6,0
Zm00001d013918,2,0
Zm00001d016438,4,0
Zm00001d017036,2,0
Zm00001d005584,6,1
Zm00001d052520,4,0
Zm00001d015777,4,0
Zm00001d014083,2,0
Zm00001d014232,4,0
Zm00001d036679,5,0
Zm00001d008622,3,0
Zm00001d025973,6,0
Zm00001d025551,5,0
Zm00001d017084,2,1
Zm00001d048138,3,1
Zm00001d032103,2,0
Zm00001d011154,3,0
Zm00001d033278,3,0
Zm00001d047181,5,0
Zm00001d032991,5,0
Zm00001d048204,5,0
Zm00001d008625,5,0
Zm00001d006099,5,0
Zm00001d029738,4,0
Zm00001d023577,5,0
Zm00001d016101,6,0
Zm00001d023453,6,0
Zm00001d052947,3,0
Zm00001d031546,3,0
Zm00001d010044,2,0
Zm00001d030131,3,0
Zm00001d005751,6,0
Zm00001d030009,3,0
Zm00001d049023,5,0
Zm00001d050211,1,0
Zm00001d013557,5,0
Zm00001d013619,7,0
Zm00001d021389,3,1
Zm00001d014774,2,0
Zm00001d049922,2,0
Zm00001d053642,4,0
Zm00001d045000,4,0
Zm00001d031925,2,1
Zm00001d051065,6,0
Zm00001d033218,5,0
Zm00001d034723,7,0
Zm00001d032926,2,0
Zm00001d031053,3,0
Zm00001d045547,6,0
Zm00001d018410,5,0
Zm00001d053868,3,0
Zm00001d011348,4,0
Zm00001d003913,3,0
Zm00001d053715,4,0
Zm00001d011842,6,0
Zm00001d031194,4,1
Zm00001d029764,2,0
Zm00001d033490,3,0
Zm00001d043815,2,0
Zm00001d038384,5,0
Zm00001d042051,6,0
Zm00001d017529,7,0
Zm00001d045555,5,0
Zm00001d017946,5,0
Zm00001d036642,6,0
Zm00001d044844,3,0
Zm00001d033221,3,0
Zm00001d015129,3,0
Zm00001d026311,6,0
Zm00001d034808,2,0
Zm00001d041305,4,0
Zm00001d011369,5,0
Zm00001d053650,5,0
Zm00001d024677,5,0
Zm00001d028542,3,0
Zm00001d033018,6,0
Zm00001d017008,4,0
Zm00001d033339,3,0
Zm00001d014642,3,0
Zm00001d022049,5,0
Zm00001d043263,5,0
Zm00001d009431,7,0
Zm00001d013243,4,0
Zm00001d034076,3,0
Zm00001d005789,6,0
Zm00001d026236,5,0
Zm00001d005036,7,0
Zm00001d041415,5,0
Zm00001d026487,6,0
Zm00001d011512,3,0
Zm00001d012206,5,0
Zm00001d005579,3,0
Zm00001d028370,4,0
Zm00001d042210,3,0
Zm00001d005065,2,0
Zm00001d036835,7,0
Zm00001d012428,6,0
Zm00001d042243,7,0
Zm00001d022395,2,0
Zm00001d020043,1,1
Zm00001d032969,7,0
Zm00001d018375,5,0
Zm00001d031852,4,0
Zm00001d017988,4,0
Zm00001d044328,5,0
Zm00001d030181,6,0
Zm00001d002609,4,0
Zm00001d044230,5,0
Zm00001d047800,5,0
Zm00001d053725,6,0
Zm00001d017808,7,0
Zm00001d013825,2,0
Zm00001d018657,5,0
Zm00001d026078,7,0
Zm00001d012127,5,0
Zm00001d048739,7,0
Zm00001d009617,5,0
Zm00001d020170,7,0
Zm00001d015102,5,0
Zm00001d039840,7,0
Zm00001d025305,7,0
Zm00001d038904,4,0
Zm00001d021261,5,0
Zm00001d038990,4,0
Zm00001d033181,5,0
Zm00001d037150,3,0
Zm00001d007050,3,1
Zm00001d001618,1,0
Zm00001d017691,5,0
Zm00001d015401,3,0
Zm00001d028708,4,0
Zm00001d011914,3,0
Zm00001d039821,6,0
Zm00001d041092,5,0
Zm00001d039163,4,0
Zm00001d004909,5,0
Zm00001d011637,3,0
Zm00001d033066,7,0
Zm00001d012939,4,0
Zm00001d012626,4,0
Zm00001d028374,4,0
Zm00001d053953,3,0
Zm00001d051166,2,0
Zm00001d006046,5,0
Zm00001d046765,3,0
Zm00001d010732,6,0
Zm00001d009398,3,0
Zm00001d050838,3,0
Zm00001d031127,3,0
Zm00001d049676,5,0
Zm00001d012922,5,0
Zm00001d043814,7,0
Zm00001d039165,7,0
Zm00001d052978,5,0
Zm00001d049376,5,0
Zm00001d039618,1,0
Zm00001d043193,4,0
Zm00001d038714,6,1
Zm00001d021652,6,0
Zm00001d018332,3,0
Zm00001d032754,5,0
Zm00001d026671,6,0
Zm00001d036216,4,0
Zm00001d011089,5,0
Zm00001d016411,3,0
Zm00001d053660,3,0
Zm00001d025950,3,0
Zm00001d004957,3,0
Zm00001d021890,5,0
Zm00001d052475,4,0
Zm00001d007822,4,0
Zm00001d015100,3,0
Zm00001d028923,5,0
Zm00001d033710,7,0
Zm00001d021250,4,0
Zm00001d027389,5,0
Zm00001d050834,5,1
Zm00001d007046,5,0
Zm00001d026322,2,0
Zm00001d047881,3,0
Zm00001d026542,3,1
Zm00001d021227,5,0
Zm00001d031509,5,0
Zm00001d018279,1,0
Zm00001d042812,5,0
Zm00001d007397,5,0
Zm00001d012330,5,1
Zm00001d014972,5,0
Zm00001d016741,4,0
Zm00001d013817,5,0
Zm00001d019084,5,0
Zm00001d043240,5,0
Zm00001d011648,2,0
Zm00001d011890,3,0
Zm00001d008592,5,0
Zm00001d029602,4,1
Zm00001d053740,4,0
Zm00001d020658,4,0
Zm00001d020711,3,0
Zm00001d020124,1,0
Zm00001d011004,6,0
Zm00001d014584,3,0
Zm00001d011886,7,0
Zm00001d012612,5,0
Zm00001d039629,3,0
Zm00001d044553,5,0
Zm00001d006285,3,0
Zm00001d010522,4,0
Zm00001d051018,5,1
Zm00001d047228,3,0
Zm00001d044093,2,0
Zm00001d045606,7,0
Zm00001d004682,3,0
Zm00001d010884,5,0
Zm00001d016136,3,0
Zm00001d049457,5,0
Zm00001d042948,7,0
Zm00001d020402,4,0
Zm00001d004708,1,0
Zm00001d048574,3,0
Zm00001d011086,5,0
Zm00001d040612,5,0
Zm00001d039726,3,0
Zm00001d048199,5,1
Zm00001d019036,5,0
Zm00001d030987,3,0
Zm00001d053438,6,0
Zm00001d048978,3,0
Zm00001d039057,4,0
Zm00001d047972,7,0
Zm00001d052399,4,0
Zm00001d015209,5,0
Zm00001d027844,4,0
Zm00001d002758,5,0
Zm00001d015758,5,0
Zm00001d009676,5,0
Zm00001d046374,7,0
Zm00001d036178,3,0
Zm00001d016737,2,1
Zm00001d043911,4,0
Zm00001d034111,5,0
Zm00001d011224,6,0
Zm00001d053753,5,0
Zm00001d045523,3,0
Zm00001d028687,7,0
Zm00001d018183,4,0
Zm00001d023629,5,0
Zm00001d026297,7,0
Zm00001d018220,7,0
Zm00001d007714,4,0
Zm00001d018571,4,1
Zm00001d031843,6,0
Zm00001d051288,1,0
Zm00001d035773,5,0
Zm00001d040796,5,0
Zm00001d050916,6,0
Zm00001d032306,3,0
Zm00001d004013,4,0
Zm00001d025585,5,0
Zm00001d032828,2,0
Zm00001d053627,5,0
Zm00001d008843,4,0
Zm00001d014745,3,0
Zm00001d044426,4,0
Zm00001d038658,7,0
Zm00001d011536,5,0
Zm00001d044259,6,1
Zm00001d020852,7,0
Zm00001d030860,5,0
Zm00001d025744,3,0
Zm00001d023477,4,0
Zm00001d028175,3,0
Zm00001d047794,6,0
Zm00001d047412,5,1
Zm00001d028707,7,0
Zm00001d018911,6,0
Zm00001d002191,2,0
Zm00001d041381,7,0
Zm00001d035693,5,0
Zm00001d023217,3,0
Zm00001d013034,5,0
Zm00001d017782,3,1
Zm00001d038903,5,0
Zm00001d016483,3,0
Zm00001d044365,5,0
Zm00001d042245,4,0
Zm00001d043443,3,0
Zm00001d042016,6,0
Zm00001d004222,5,0
Zm00001d051457,5,0
Zm00001d009648,1,0
Zm00001d012774,2,0
Zm00001d039263,4,0
Zm00001d018869,5,0
Zm00001d011242,3,0
Zm00001d027613,6,0
Zm00001d016130,3,0
Zm00001d003966,2,0
Zm00001d050324,4,0
Zm00001d032606,5,0
Zm00001d007226,2,0
Zm00001d009708,4,0
Zm00001d038672,6,0
Zm00001d013136,5,0
Zm00001d007139,4,0
Zm00001d011040,1,0
Zm00001d028202,5,0
Zm00001d033651,6,0
Zm00001d036176,2,0
Zm00001d015349,5,0
Zm00001d047719,3,0
Zm00001d015842,5,0
Zm00001d036598,5,0
Zm00001d051799,3,0
Zm00001d023253,2,0
Zm00001d023385,6,0
Zm00001d028109,5,0
Zm00001d039348,6,0
Zm00001d045383,5,0
Zm00001d018664,5,0
