V1,V2,
Zm00001d010798,2,0
Zm00001d026670,5,0
Zm00001d010478,4,0
Zm00001d039350,7,0
Zm00001d046485,2,0
Zm00001d025584,1,0
Zm00001d043540,5,0
Zm00001d052312,6,0
Zm00001d015627,4,0
Zm00001d024803,2,0
Zm00001d025228,6,0
Zm00001d033966,5,0
Zm00001d020454,5,0
Zm00001d024222,5,0
Zm00001d052682,5,0
Zm00001d042055,1,0
Zm00001d009849,5,0
Zm00001d030133,6,0
Zm00001d048491,5,0
Zm00001d049716,1,0
Zm00001d044253,6,0
Zm00001d025057,4,0
Zm00001d026335,5,0
Zm00001d045204,5,1
Zm00001d031945,6,0
Zm00001d002416,4,0
Zm00001d037277,6,0
Zm00001d024294,6,0
Zm00001d042421,1,0
Zm00001d026584,6,0
Zm00001d053928,5,0
Zm00001d010497,6,0
Zm00001d044580,4,0
Zm00001d009751,5,0
Zm00001d023859,4,0
Zm00001d042267,2,1
Zm00001d028372,4,1
Zm00001d039327,7,0
Zm00001d006679,4,0
Zm00001d029272,6,0
Zm00001d018664,4,0
Zm00001d043336,5,0
Zm00001d009580,5,0
Zm00001d038894,5,0
Zm00001d002662,5,0
Zm00001d037291,4,0
Zm00001d049691,1,0
Zm00001d051316,6,1
Zm00001d050942,7,0
Zm00001d016216,6,0
Zm00001d033848,3,1
Zm00001d021287,2,0
Zm00001d003012,4,0
Zm00001d037237,5,0
Zm00001d019041,3,0
Zm00001d026253,5,0
Zm00001d032547,6,0
Zm00001d030784,4,0
Zm00001d025893,6,0
Zm00001d029653,4,0
Zm00001d050339,5,0
Zm00001d012240,7,0
Zm00001d038173,5,0
Zm00001d021972,2,0
Zm00001d050947,5,0
Zm00001d011811,5,0
Zm00001d019591,4,0
Zm00001d006866,5,0
Zm00001d048203,5,0
Zm00001d044729,4,0
Zm00001d011468,5,0
Zm00001d012306,5,0
Zm00001d003477,3,0
Zm00001d030550,5,0
Zm00001d044906,6,0
Zm00001d028571,4,0
Zm00001d036968,7,0
Zm00001d046953,4,0
Zm00001d016941,2,0
Zm00001d044831,4,0
Zm00001d047066,6,0
Zm00001d018912,6,0
Zm00001d049325,2,0
Zm00001d005698,7,0
Zm00001d033037,2,0
Zm00001d032157,6,0
Zm00001d045611,6,0
Zm00001d032552,1,0
Zm00001d043669,7,0
Zm00001d042482,1,1
Zm00001d024518,5,0
Zm00001d027386,3,0
Zm00001d029046,4,0
Zm00001d016860,5,0
Zm00001d015300,4,0
Zm00001d044951,4,0
Zm00001d015997,6,0
Zm00001d009205,7,0
Zm00001d047522,5,0
Zm00001d034624,5,0
Zm00001d054106,3,0
Zm00001d010867,5,0
Zm00001d006499,5,0
Zm00001d012760,5,0
Zm00001d052239,6,0
Zm00001d005981,4,0
Zm00001d003428,2,0
Zm00001d006107,1,0
Zm00001d032560,2,0
Zm00001d028217,4,1
Zm00001d007382,5,1
Zm00001d046948,4,0
Zm00001d039460,4,0
Zm00001d039481,5,0
Zm00001d053076,4,0
Zm00001d004055,5,0
Zm00001d041142,5,1
Zm00001d010915,5,0
Zm00001d026113,6,1
Zm00001d015618,5,0
Zm00001d010954,6,0
Zm00001d021267,3,0
Zm00001d038647,5,0
Zm00001d052009,5,0
Zm00001d045655,5,0
Zm00001d044129,6,0
Zm00001d032939,4,0
Zm00001d043119,1,0
Zm00001d007357,6,0
Zm00001d034077,5,0
Zm00001d039451,4,0
Zm00001d006257,5,0
Zm00001d044251,1,0
Zm00001d032633,5,0
Zm00001d032597,1,0
Zm00001d025746,4,0
Zm00001d021145,6,0
Zm00001d026028,7,0
Zm00001d015401,2,0
Zm00001d001959,5,0
Zm00001d045568,3,0
Zm00001d028980,4,0
Zm00001d012529,5,0
Zm00001d029872,6,0
Zm00001d037160,6,0
Zm00001d050256,5,0
Zm00001d036683,4,0
Zm00001d024916,4,0
Zm00001d021958,5,0
Zm00001d017906,4,0
Zm00001d027329,6,0
Zm00001d003615,5,0
Zm00001d041488,5,0
Zm00001d029084,4,0
Zm00001d052209,5,0
Zm00001d016863,3,0
Zm00001d001937,6,0
Zm00001d005089,1,0
Zm00001d039521,6,0
Zm00001d025847,6,0
Zm00001d022275,5,0
Zm00001d015765,4,0
Zm00001d038303,4,0
Zm00001d035256,5,0
Zm00001d013521,7,0
Zm00001d016586,7,0
Zm00001d026312,4,0
Zm00001d048813,6,0
Zm00001d022424,3,1
Zm00001d013915,1,0
Zm00001d018450,6,0
Zm00001d034446,2,0
Zm00001d038334,5,0
Zm00001d049375,3,0
Zm00001d047988,6,0
Zm00001d036484,4,0
Zm00001d053016,7,0
Zm00001d053984,5,0
Zm00001d001928,4,0
Zm00001d026026,6,0
Zm00001d041685,6,0
Zm00001d011846,6,0
Zm00001d014519,7,0
Zm00001d010821,6,0
Zm00001d021898,2,0
Zm00001d045472,1,0
Zm00001d012831,3,0
Zm00001d022598,3,0
Zm00001d042056,2,0
Zm00001d048736,1,0
Zm00001d017558,3,0
Zm00001d040449,2,0
Zm00001d041601,2,0
Zm00001d034617,5,0
Zm00001d045111,4,0
Zm00001d013842,3,0
Zm00001d006509,2,0
Zm00001d039975,5,0
Zm00001d038984,5,0
Zm00001d027982,5,0
Zm00001d029377,1,0
Zm00001d052282,4,0
Zm00001d042972,1,0
Zm00001d005110,6,0
Zm00001d038547,2,0
Zm00001d013296,4,0
Zm00001d027532,5,0
Zm00001d007667,7,0
Zm00001d044144,6,0
Zm00001d036785,6,0
Zm00001d028749,1,0
Zm00001d034575,2,0
Zm00001d030127,2,0
Zm00001d018487,5,0
Zm00001d006243,6,0
Zm00001d001765,6,0
Zm00001d042216,3,0
Zm00001d023378,5,0
Zm00001d042756,7,1
Zm00001d003041,4,0
Zm00001d045002,2,0
Zm00001d033817,4,0
Zm00001d040311,4,0
Zm00001d049380,2,0
Zm00001d042504,6,0
Zm00001d021570,6,0
Zm00001d037769,6,1
Zm00001d034784,3,1
Zm00001d033787,5,0
Zm00001d005026,6,0
Zm00001d009103,4,1
Zm00001d040293,1,0
Zm00001d018061,5,0
Zm00001d035031,2,0
Zm00001d029238,4,0
Zm00001d017374,1,0
Zm00001d017650,4,0
Zm00001d051474,5,0
Zm00001d020986,2,0
Zm00001d021188,4,0
Zm00001d015378,6,0
Zm00001d003779,5,0
Zm00001d024754,7,0
Zm00001d025474,2,0
Zm00001d009193,7,1
Zm00001d021617,5,1
Zm00001d020561,4,0
Zm00001d018447,3,0
Zm00001d003107,4,0
Zm00001d017153,5,0
Zm00001d033847,7,0
Zm00001d042028,7,0
Zm00001d037268,4,0
Zm00001d006758,1,0
Zm00001d017791,4,0
Zm00001d034518,4,0
Zm00001d042812,5,0
Zm00001d027887,5,0
Zm00001d003937,5,0
Zm00001d050642,2,0
Zm00001d008379,6,0
Zm00001d013047,5,0
Zm00001d017620,3,0
Zm00001d012005,1,1
Zm00001d011283,6,0
Zm00001d009847,3,0
Zm00001d015088,6,0
Zm00001d009571,5,0
Zm00001d049554,2,0
Zm00001d034851,7,0
Zm00001d001923,6,0
Zm00001d028102,7,0
Zm00001d030561,4,0
Zm00001d029675,4,0
Zm00001d006221,7,0
Zm00001d039851,5,0
Zm00001d053375,6,0
Zm00001d014569,6,0
Zm00001d005168,5,0
Zm00001d040831,1,0
Zm00001d013444,5,0
Zm00001d037696,7,0
Zm00001d041243,5,0
Zm00001d003545,7,0
Zm00001d011347,6,0
Zm00001d042938,4,0
Zm00001d048817,6,0
Zm00001d036895,5,0
Zm00001d006645,1,0
Zm00001d045176,4,0
Zm00001d007065,6,0
Zm00001d013026,2,0
Zm00001d049083,5,0
Zm00001d006454,4,0
Zm00001d007801,5,0
Zm00001d038158,1,1
Zm00001d020251,7,0
Zm00001d036437,4,0
Zm00001d005769,4,1
Zm00001d052695,1,0
Zm00001d025901,6,0
Zm00001d029416,4,0
Zm00001d033048,6,1
Zm00001d038377,6,0
Zm00001d010566,1,0
Zm00001d029865,2,0
Zm00001d051950,2,0
Zm00001d051302,5,0
Zm00001d048847,4,0
Zm00001d043504,4,0
Zm00001d017848,3,0
Zm00001d018946,4,0
Zm00001d032439,4,0
Zm00001d006348,5,1
Zm00001d006756,4,0
Zm00001d003683,4,0
Zm00001d038925,5,0
Zm00001d028675,6,0
Zm00001d024527,6,0
Zm00001d031428,5,0
Zm00001d032670,7,0
Zm00001d022334,5,0
Zm00001d016364,5,0
Zm00001d037307,6,0
Zm00001d028452,6,0
Zm00001d010703,4,0
Zm00001d012361,6,0
Zm00001d040864,2,0
Zm00001d046616,4,0
Zm00001d008330,4,0
Zm00001d026415,5,0
Zm00001d027412,7,0
Zm00001d006384,4,0
Zm00001d037199,1,0
Zm00001d029719,7,0
Zm00001d005684,1,0
Zm00001d017682,5,1
Zm00001d048318,7,0
Zm00001d005338,5,0
Zm00001d030688,1,0
Zm00001d044412,3,0
Zm00001d020770,6,0
Zm00001d029918,5,0
Zm00001d009870,1,0
Zm00001d010031,6,0
Zm00001d034240,7,0
Zm00001d039103,5,0
Zm00001d020969,4,0
Zm00001d009925,4,0
Zm00001d025750,1,0
Zm00001d052624,2,0
Zm00001d028427,2,0
Zm00001d053658,6,0
Zm00001d012513,5,0
Zm00001d013566,5,0
Zm00001d013644,2,0
Zm00001d014194,6,0
Zm00001d002873,2,0
Zm00001d037875,1,0
Zm00001d028596,1,0
Zm00001d017187,4,0
Zm00001d026588,4,0
Zm00001d031223,7,0
Zm00001d049232,4,0
Zm00001d037949,1,0
Zm00001d034133,5,0
Zm00001d018277,4,0
Zm00001d026252,3,1
Zm00001d016797,2,0
Zm00001d048823,1,0
Zm00001d048311,3,0
Zm00001d026344,1,0
Zm00001d045872,3,0
Zm00001d008782,4,0
Zm00001d021299,5,0
Zm00001d017788,1,1
Zm00001d018727,6,0
Zm00001d018507,7,0
Zm00001d036830,2,1
Zm00001d052981,6,0
Zm00001d014017,6,0
Zm00001d034131,4,0
Zm00001d041375,1,0
Zm00001d042344,4,0
Zm00001d036758,3,0
Zm00001d022621,6,0
Zm00001d051366,1,0
Zm00001d013787,7,0
Zm00001d048609,4,0
Zm00001d018406,5,0
Zm00001d034886,3,1
Zm00001d033557,7,0
Zm00001d034577,2,0
Zm00001d041594,7,0
Zm00001d053754,4,0
Zm00001d048582,3,0
Zm00001d052473,4,0
Zm00001d032283,6,0
Zm00001d014192,6,0
Zm00001d043935,2,0
Zm00001d005317,4,0
Zm00001d013380,5,0
Zm00001d042054,4,0
Zm00001d038408,5,0
Zm00001d048098,4,0
Zm00001d003203,4,0
Zm00001d048545,5,0
Zm00001d009542,2,0
Zm00001d004020,5,0
Zm00001d041329,4,0
Zm00001d006907,1,0
Zm00001d029011,3,0
Zm00001d013997,4,0
Zm00001d051081,4,0
Zm00001d028531,5,0
Zm00001d025998,6,0
Zm00001d047262,1,0
Zm00001d011560,2,1
Zm00001d035134,4,1
Zm00001d010791,5,0
Zm00001d036531,5,0
Zm00001d049162,4,0
Zm00001d028410,5,0
Zm00001d048809,6,0
Zm00001d036108,1,0
Zm00001d005586,6,0
Zm00001d044849,5,0
Zm00001d018394,1,1
Zm00001d016063,4,1
Zm00001d029211,3,0
Zm00001d040290,5,0
Zm00001d043581,1,0
Zm00001d041767,4,1
Zm00001d035041,5,0
Zm00001d007871,5,0
Zm00001d002422,4,0
Zm00001d016733,4,0
Zm00001d034835,5,0
Zm00001d029248,1,0
Zm00001d015289,1,0
Zm00001d010710,1,0
Zm00001d016483,4,0
Zm00001d053968,5,0
Zm00001d049762,6,0
Zm00001d041951,5,0
Zm00001d047813,5,1
Zm00001d034510,4,0
Zm00001d048105,4,0
Zm00001d042468,5,0
Zm00001d020175,6,0
Zm00001d020097,5,0
Zm00001d029573,3,0
Zm00001d032508,6,0
Zm00001d003084,1,0
Zm00001d047418,5,0
Zm00001d032188,4,0
Zm00001d028471,5,0
Zm00001d010462,6,0
Zm00001d005654,4,0
Zm00001d012557,5,0
Zm00001d038380,5,0
Zm00001d041255,4,0
Zm00001d011193,6,0
Zm00001d028130,2,0
Zm00001d009081,6,0
Zm00001d047754,1,0
Zm00001d021064,3,0
Zm00001d007042,4,1
Zm00001d006176,5,0
Zm00001d003062,1,0
Zm00001d042314,5,0
Zm00001d039138,4,0
Zm00001d025738,5,0
Zm00001d047757,4,0
Zm00001d006422,7,0
Zm00001d045138,4,0
Zm00001d018475,5,0
Zm00001d006561,5,0
Zm00001d049548,1,0
Zm00001d031210,5,0
Zm00001d035319,5,0
Zm00001d006204,6,0
Zm00001d018966,5,0
Zm00001d046400,4,0
Zm00001d018278,1,0
Zm00001d009719,7,1
Zm00001d039567,6,0
Zm00001d009014,5,0
Zm00001d016915,4,0
Zm00001d045938,6,0
Zm00001d002324,6,0
Zm00001d012137,5,0
Zm00001d041510,5,0
Zm00001d011357,4,0
Zm00001d012699,7,0
Zm00001d037438,7,0
Zm00001d019645,1,0
Zm00001d040562,1,0
Zm00001d043551,5,0
Zm00001d024430,2,0
Zm00001d028159,1,0
Zm00001d049817,3,0
Zm00001d003014,7,0
Zm00001d052843,5,0
Zm00001d009652,1,0
Zm00001d024301,4,0
Zm00001d017049,2,0
Zm00001d005105,7,0
Zm00001d044016,2,0
Zm00001d034944,4,0
Zm00001d013154,6,0
Zm00001d021385,7,0
Zm00001d046330,5,0
Zm00001d043312,6,0
Zm00001d032231,5,0
Zm00001d018151,5,0
Zm00001d038097,6,0
Zm00001d008517,2,0
Zm00001d042712,5,0
Zm00001d046629,2,0
Zm00001d011135,4,0
Zm00001d016254,1,0
Zm00001d053178,6,1
Zm00001d004416,5,0
Zm00001d028439,2,0
Zm00001d026543,5,1
Zm00001d035298,3,0
Zm00001d006175,4,0
Zm00001d039841,4,0
Zm00001d047942,5,0
Zm00001d040712,5,0
Zm00001d048360,5,0
Zm00001d044515,5,0
Zm00001d052310,2,0
Zm00001d009774,4,0
Zm00001d025958,4,0
Zm00001d003272,2,0
Zm00001d048808,6,0
Zm00001d023294,7,1
Zm00001d036177,3,0
Zm00001d001917,6,0
Zm00001d052904,4,0
Zm00001d027259,5,0
Zm00001d012620,6,0
Zm00001d012935,7,0
Zm00001d020755,4,0
Zm00001d031203,4,0
Zm00001d029023,5,0
Zm00001d024248,3,0
Zm00001d033346,7,0
Zm00001d009074,1,0
Zm00001d010700,4,0
Zm00001d031766,5,0
Zm00001d037278,1,0
Zm00001d012242,5,0
Zm00001d014744,7,0
Zm00001d031454,3,1
Zm00001d032718,1,0
Zm00001d031088,3,0
Zm00001d043096,4,0
Zm00001d013398,4,0
Zm00001d035098,6,0
Zm00001d044340,5,0
Zm00001d038352,5,0
Zm00001d024187,7,0
Zm00001d012601,1,0
Zm00001d039660,4,0
Zm00001d022581,5,0
Zm00001d034832,5,0
Zm00001d013078,6,0
Zm00001d045540,3,0
Zm00001d047876,6,0
Zm00001d021706,5,0
Zm00001d026269,5,1
Zm00001d038775,5,0
Zm00001d034368,3,0
Zm00001d042302,1,0
Zm00001d001983,4,0
Zm00001d008226,4,0
Zm00001d005653,4,0
Zm00001d015091,5,0
Zm00001d020257,6,0
Zm00001d022194,4,0
Zm00001d012956,5,0
Zm00001d030739,2,0
Zm00001d046277,5,0
Zm00001d016060,4,0
Zm00001d033365,5,0
Zm00001d035136,5,0
Zm00001d033180,5,0
Zm00001d020315,6,0
Zm00001d049694,6,0
Zm00001d015985,4,0
Zm00001d048102,3,0
Zm00001d016446,3,0
Zm00001d006057,1,0
Zm00001d005547,4,0
Zm00001d025795,3,0
Zm00001d022132,7,0
Zm00001d031090,4,0
Zm00001d009028,7,0
Zm00001d045207,7,0
Zm00001d024408,4,0
Zm00001d023874,7,0
Zm00001d020036,2,0
Zm00001d010507,6,0
Zm00001d023272,6,0
Zm00001d017110,1,0
Zm00001d036903,6,0
Zm00001d019306,6,0
Zm00001d014587,4,0
Zm00001d052323,5,0
Zm00001d051141,6,0
Zm00001d021971,4,0
Zm00001d051427,4,0
Zm00001d026639,2,0
Zm00001d018364,5,0
Zm00001d021879,4,0
Zm00001d041624,5,0
Zm00001d006428,5,0
Zm00001d046652,6,0
Zm00001d037436,6,0
Zm00001d047587,4,1
Zm00001d028214,6,0
Zm00001d046719,6,1
Zm00001d021818,6,1
Zm00001d023271,6,0
Zm00001d019299,4,0
Zm00001d029924,1,0
Zm00001d052122,4,0
Zm00001d016891,4,0
Zm00001d016845,2,0
Zm00001d045309,4,0
Zm00001d016801,7,0
Zm00001d004460,1,0
Zm00001d045153,2,0
Zm00001d022332,4,0
Zm00001d015968,6,0
Zm00001d004282,1,0
Zm00001d054034,4,0
Zm00001d023579,6,0
Zm00001d020463,7,0
Zm00001d005323,7,1
Zm00001d029418,1,0
Zm00001d035875,2,0
Zm00001d012522,1,0
Zm00001d021903,4,0
Zm00001d017927,1,0
Zm00001d028696,3,0
Zm00001d029988,4,0
Zm00001d045450,6,0
Zm00001d048546,7,0
Zm00001d046313,5,0
Zm00001d037086,6,0
Zm00001d038321,5,0
Zm00001d037756,5,0
Zm00001d002688,4,0
Zm00001d027461,6,1
Zm00001d033169,3,0
Zm00001d017069,7,0
Zm00001d029632,4,0
Zm00001d037085,5,0
Zm00001d046363,6,0
Zm00001d028332,5,0
Zm00001d021915,5,0
Zm00001d036524,1,0
Zm00001d049326,5,0
Zm00001d010232,4,1
Zm00001d045764,6,0
Zm00001d003673,7,0
Zm00001d028922,6,0
Zm00001d020693,2,0
Zm00001d017762,5,0
Zm00001d044752,3,0
Zm00001d047765,1,0
Zm00001d010406,7,0
Zm00001d005301,2,0
Zm00001d051902,4,0
Zm00001d053967,4,1
Zm00001d028968,6,0
Zm00001d004876,4,0
Zm00001d036959,6,0
Zm00001d049210,4,0
Zm00001d002980,6,0
Zm00001d046120,2,0
Zm00001d048453,7,0
Zm00001d028679,6,0
Zm00001d026030,2,0
Zm00001d030837,7,0
Zm00001d031694,7,0
Zm00001d027682,6,0
Zm00001d048686,2,0
Zm00001d051411,4,0
Zm00001d034340,4,0
Zm00001d012955,4,0
Zm00001d013984,4,0
Zm00001d015265,2,1
Zm00001d018826,6,0
Zm00001d022436,2,0
Zm00001d010545,4,0
Zm00001d045389,4,0
Zm00001d045102,5,0
Zm00001d046936,7,0
Zm00001d041127,7,0
Zm00001d042349,1,0
Zm00001d048860,4,0
Zm00001d046655,5,0
Zm00001d008295,4,0
Zm00001d020004,1,0
Zm00001d042965,4,1
Zm00001d049260,6,0
Zm00001d030609,1,0
Zm00001d039086,5,0
Zm00001d015705,4,0
Zm00001d017468,6,0
Zm00001d013086,1,0
Zm00001d042108,1,0
Zm00001d047614,6,0
Zm00001d053819,6,1
Zm00001d049753,6,0
Zm00001d031064,6,1
Zm00001d037939,6,0
Zm00001d046558,6,0
Zm00001d028750,6,0
Zm00001d039006,6,1
Zm00001d008406,6,0
Zm00001d017028,6,0
Zm00001d001945,3,1
Zm00001d043922,2,1
Zm00001d038880,6,0
Zm00001d013094,6,1
Zm00001d011712,6,1
Zm00001d014377,6,1
Zm00001d045387,6,0
Zm00001d014785,6,0
Zm00001d037916,6,0
Zm00001d003544,2,0
Zm00001d043431,2,1
Zm00001d053881,7,0
Zm00001d021452,2,0
Zm00001d038358,6,0
Zm00001d013147,6,0
Zm00001d015183,6,0
Zm00001d015243,3,1
Zm00001d036905,3,0
Zm00001d030166,6,0
Zm00001d015460,2,0
Zm00001d003649,3,0
Zm00001d004006,6,0
Zm00001d018432,6,0
Zm00001d011136,3,0
Zm00001d038698,6,1
Zm00001d017292,6,0
Zm00001d003847,6,0
Zm00001d023904,3,0
Zm00001d050925,6,0
Zm00001d034491,6,0
Zm00001d043303,6,0
Zm00001d016277,6,0
Zm00001d022097,3,0
Zm00001d051203,2,0
Zm00001d018297,6,0
Zm00001d032588,2,0
Zm00001d028542,2,0
Zm00001d024876,6,0
Zm00001d015209,6,0
Zm00001d030282,3,0
Zm00001d015449,1,0
Zm00001d006270,6,0
Zm00001d027875,1,0
Zm00001d034797,4,0
Zm00001d046651,6,1
Zm00001d020209,3,0
Zm00001d017810,6,0
Zm00001d049376,4,0
Zm00001d033876,1,1
Zm00001d029762,2,0
Zm00001d028367,6,0
Zm00001d026618,6,0
Zm00001d031570,6,0
Zm00001d041750,3,0
Zm00001d030214,6,0
Zm00001d027431,2,1
Zm00001d041497,6,1
Zm00001d043989,6,0
Zm00001d036741,6,0
Zm00001d039163,6,0
Zm00001d042600,2,0
Zm00001d041593,7,0
Zm00001d036322,2,0
Zm00001d030868,6,0
Zm00001d039624,3,0
Zm00001d015211,6,0
Zm00001d043544,2,0
Zm00001d026206,6,0
Zm00001d002260,6,0
Zm00001d007192,2,0
Zm00001d046534,3,0
Zm00001d021180,2,0
Zm00001d017288,3,0
Zm00001d052488,2,0
Zm00001d003382,2,0
Zm00001d047764,6,0
Zm00001d016379,2,0
Zm00001d017100,2,0
Zm00001d037209,6,0
Zm00001d016394,6,0
Zm00001d027895,6,0
Zm00001d025946,6,0
Zm00001d024934,6,0
Zm00001d049295,4,1
Zm00001d039147,4,0
Zm00001d040286,6,0
Zm00001d030557,6,0
Zm00001d041823,6,0
Zm00001d049643,6,0
Zm00001d010243,6,0
Zm00001d038658,2,0
Zm00001d006369,1,0
Zm00001d038342,6,0
Zm00001d019163,6,0
Zm00001d051759,3,0
Zm00001d008303,2,0
Zm00001d018642,6,0
Zm00001d027466,2,0
Zm00001d053350,6,0
Zm00001d049647,2,0
Zm00001d048494,3,0
Zm00001d015474,2,0
Zm00001d002661,6,1
Zm00001d007077,7,0
Zm00001d014507,3,1
Zm00001d011964,3,0
Zm00001d021536,6,0
Zm00001d038868,6,0
Zm00001d016640,6,0
Zm00001d018229,4,0
Zm00001d009716,6,0
Zm00001d052001,2,0
Zm00001d003033,6,0
Zm00001d049668,1,0
Zm00001d049252,6,0
Zm00001d031727,6,0
Zm00001d049377,2,0
Zm00001d030012,3,0
Zm00001d027728,6,0
Zm00001d029750,6,0
Zm00001d050781,6,1
Zm00001d013530,6,0
Zm00001d036247,2,0
Zm00001d027869,2,0
Zm00001d035700,6,0
Zm00001d042074,2,0
Zm00001d031942,2,0
Zm00001d052385,6,1
Zm00001d028007,6,1
Zm00001d033028,2,0
Zm00001d004129,1,0
Zm00001d049400,2,0
Zm00001d014188,6,0
Zm00001d028951,6,0
Zm00001d039406,2,0
Zm00001d016463,2,0
Zm00001d043997,2,0
Zm00001d034795,6,0
Zm00001d036735,6,0
Zm00001d053816,2,0
Zm00001d018603,6,0
Zm00001d003904,2,0
Zm00001d041214,2,0
Zm00001d018525,5,0
Zm00001d035747,2,0
Zm00001d037529,6,0
Zm00001d007915,2,0
Zm00001d028593,7,0
Zm00001d039316,5,0
Zm00001d049638,6,0
Zm00001d033750,6,0
Zm00001d039051,6,0
Zm00001d023541,6,1
Zm00001d005019,6,0
Zm00001d030019,2,0
Zm00001d012199,3,0
Zm00001d044828,2,0
Zm00001d053559,6,0
Zm00001d021846,2,0
Zm00001d049929,1,0
Zm00001d036340,2,0
Zm00001d006357,1,0
Zm00001d040672,2,0
Zm00001d039506,2,1
Zm00001d013550,2,0
Zm00001d016746,6,0
Zm00001d023796,2,0
Zm00001d027240,7,0
Zm00001d005535,1,0
Zm00001d045026,6,1
Zm00001d020043,6,1
Zm00001d016456,6,1
Zm00001d020344,6,0
Zm00001d012728,6,0
Zm00001d034937,2,0
Zm00001d030678,1,1
Zm00001d010309,2,1
Zm00001d015527,2,0
Zm00001d011427,2,0
Zm00001d017847,5,0
Zm00001d034606,6,0
Zm00001d011144,6,0
Zm00001d018336,6,0
Zm00001d003601,2,1
Zm00001d046905,3,0
Zm00001d039971,5,0
Zm00001d054080,6,1
Zm00001d014110,6,1
Zm00001d007778,2,0
Zm00001d051590,2,0
Zm00001d011595,6,0
Zm00001d041580,2,1
Zm00001d003999,6,0
Zm00001d033655,1,0
Zm00001d001913,6,0
Zm00001d034205,6,0
Zm00001d052632,2,0
Zm00001d027732,1,0
Zm00001d031061,2,1
Zm00001d014901,2,0
Zm00001d052050,6,0
Zm00001d031967,2,0
Zm00001d027472,3,0
Zm00001d012467,2,0
Zm00001d015200,6,0
Zm00001d019106,2,0
Zm00001d027665,2,0
Zm00001d049617,1,0
Zm00001d002058,6,0
Zm00001d003007,6,0
Zm00001d009352,2,0
Zm00001d015459,3,0
Zm00001d023735,2,0
Zm00001d031205,2,0
Zm00001d044405,2,0
Zm00001d033640,2,0
Zm00001d019048,6,0
Zm00001d016999,6,0
Zm00001d051627,6,0
Zm00001d044713,6,0
Zm00001d029105,2,0
Zm00001d013442,2,0
Zm00001d020140,6,0
Zm00001d005395,2,0
Zm00001d049019,2,0
Zm00001d009029,7,0
Zm00001d030968,6,0
Zm00001d034516,5,0
Zm00001d031231,2,0
Zm00001d044463,2,1
Zm00001d015866,6,0
Zm00001d011750,6,0
Zm00001d039664,7,0
Zm00001d046242,6,0
Zm00001d009708,6,0
Zm00001d045206,3,0
Zm00001d026290,3,0
Zm00001d003086,6,0
Zm00001d033596,2,0
Zm00001d052101,3,0
Zm00001d033489,6,0
Zm00001d039267,5,1
Zm00001d017798,2,0
Zm00001d012652,6,0
Zm00001d017026,6,0
Zm00001d053923,6,0
Zm00001d030518,6,1
Zm00001d006286,2,0
Zm00001d021191,6,1
Zm00001d022177,6,0
Zm00001d008613,6,0
Zm00001d040795,2,0
Zm00001d040011,6,0
Zm00001d024625,1,0
Zm00001d035428,6,0
Zm00001d023217,6,0
Zm00001d050913,6,0
Zm00001d017308,2,0
Zm00001d003659,3,0
Zm00001d007234,2,0
Zm00001d037771,6,0
Zm00001d047664,6,0
Zm00001d003515,6,0
Zm00001d034197,1,0
Zm00001d045147,6,0
Zm00001d035695,6,0
Zm00001d044468,2,0
Zm00001d014520,6,0
Zm00001d010421,2,0
Zm00001d053625,6,0
Zm00001d014422,6,0
Zm00001d018371,6,0
Zm00001d035097,2,0
Zm00001d034196,2,0
Zm00001d043519,5,0
Zm00001d044421,2,0
Zm00001d025238,6,0
Zm00001d027425,6,1
Zm00001d023929,2,0
Zm00001d002012,6,0
Zm00001d017151,6,0
Zm00001d029325,1,0
Zm00001d025622,6,0
Zm00001d047265,2,0
Zm00001d023453,6,0
Zm00001d028827,2,0
Zm00001d028231,6,0
Zm00001d012020,2,0
Zm00001d009773,6,1
Zm00001d048634,1,0
Zm00001d049265,1,0
Zm00001d038944,5,0
Zm00001d016358,2,0
Zm00001d045104,3,0
Zm00001d048349,1,0
Zm00001d008962,5,0
Zm00001d052951,2,0
Zm00001d036431,4,0
Zm00001d044179,2,0
Zm00001d036668,2,0
Zm00001d021615,6,0
Zm00001d014097,3,0
Zm00001d038892,6,0
Zm00001d039200,2,0
Zm00001d015164,2,0
Zm00001d016228,6,0
Zm00001d003089,7,0
Zm00001d025412,6,0
Zm00001d003283,6,0
Zm00001d026528,2,0
Zm00001d047044,5,0
Zm00001d009596,6,0
Zm00001d044101,2,0
Zm00001d033472,4,0
Zm00001d028818,2,0
Zm00001d030683,2,0
Zm00001d031328,2,0
Zm00001d006884,2,0
Zm00001d032683,2,1
Zm00001d037252,2,0
Zm00001d011975,6,0
Zm00001d035933,6,0
Zm00001d020312,2,0
Zm00001d002091,6,0
Zm00001d019265,6,0
Zm00001d036593,6,1
Zm00001d019166,3,1
Zm00001d035963,5,0
Zm00001d032030,6,0
Zm00001d037926,6,0
Zm00001d017961,1,0
Zm00001d016896,5,0
Zm00001d012858,6,0
Zm00001d034682,2,0
Zm00001d053872,2,0
Zm00001d007892,2,0
Zm00001d024936,7,0
Zm00001d008225,6,1
Zm00001d048021,6,0
Zm00001d049805,3,0
Zm00001d033094,6,0
Zm00001d052434,6,0
Zm00001d052733,1,0
Zm00001d008997,6,0
Zm00001d052911,2,0
Zm00001d006040,3,0
Zm00001d009482,3,0
Zm00001d029978,2,0
Zm00001d031627,6,0
