V1,V2,
Zm00001d027983,6,0
Zm00001d027613,5,0
Zm00001d032152,1,0
Zm00001d050019,5,0
Zm00001d044845,4,0
Zm00001d043798,6,0
Zm00001d018779,1,0
Zm00001d021122,6,0
Zm00001d035820,1,0
Zm00001d033375,4,0
Zm00001d032718,3,0
Zm00001d008952,5,0
Zm00001d035184,6,0
Zm00001d033543,3,0
Zm00001d044446,3,0
Zm00001d006702,4,1
Zm00001d014038,1,0
Zm00001d051511,6,1
Zm00001d026072,6,0
Zm00001d028631,3,0
Zm00001d035975,4,0
Zm00001d045903,7,0
Zm00001d022241,5,0
Zm00001d050831,1,0
Zm00001d049886,3,0
Zm00001d003284,4,1
Zm00001d018484,3,0
Zm00001d038918,1,0
Zm00001d047053,3,0
Zm00001d044573,3,0
Zm00001d032116,6,0
Zm00001d015100,4,0
Zm00001d020675,5,0
Zm00001d013267,4,0
Zm00001d010504,3,0
Zm00001d034405,1,0
Zm00001d009508,5,0
Zm00001d043117,4,1
Zm00001d008565,1,0
Zm00001d002654,4,1
Zm00001d017560,4,1
Zm00001d039606,5,0
Zm00001d023710,3,0
Zm00001d045029,2,0
Zm00001d007927,3,0
Zm00001d050495,4,0
Zm00001d028814,4,0
Zm00001d015550,6,0
Zm00001d022347,5,1
Zm00001d039911,1,0
Zm00001d050705,1,0
Zm00001d035514,4,1
Zm00001d014191,1,0
Zm00001d031635,5,0
Zm00001d026337,1,0
Zm00001d018838,2,0
Zm00001d008498,4,0
Zm00001d008898,5,0
Zm00001d032036,6,0
Zm00001d018371,4,0
Zm00001d048065,4,0
Zm00001d013042,7,0
Zm00001d026437,1,0
Zm00001d012297,5,0
Zm00001d008316,3,0
Zm00001d043459,4,0
Zm00001d053699,7,0
Zm00001d038525,3,0
Zm00001d023520,4,0
Zm00001d010816,1,0
Zm00001d050283,1,0
Zm00001d021681,7,0
Zm00001d043775,4,0
Zm00001d034723,6,0
Zm00001d037929,3,0
Zm00001d012647,3,0
Zm00001d029548,4,0
Zm00001d018462,3,0
Zm00001d015493,4,0
Zm00001d048552,3,0
Zm00001d002540,6,0
Zm00001d031587,4,0
Zm00001d043337,3,0
Zm00001d038357,6,1
Zm00001d029764,3,0
Zm00001d026180,7,0
Zm00001d034371,3,0
Zm00001d029378,2,0
Zm00001d029164,6,0
Zm00001d053636,3,0
Zm00001d009652,4,0
Zm00001d037871,3,0
Zm00001d043701,6,0
Zm00001d035588,6,0
Zm00001d032013,2,0
Zm00001d033905,3,0
Zm00001d044437,3,0
Zm00001d018717,1,0
Zm00001d028325,1,0
Zm00001d032109,3,0
Zm00001d009797,5,0
Zm00001d029336,4,0
Zm00001d003409,7,1
Zm00001d019338,7,0
Zm00001d042670,4,0
Zm00001d013453,3,0
Zm00001d008390,4,0
Zm00001d045582,1,0
Zm00001d036388,4,0
Zm00001d039449,1,0
Zm00001d040263,4,0
Zm00001d038932,3,0
Zm00001d018554,5,0
Zm00001d011921,5,0
Zm00001d047875,4,0
Zm00001d048341,1,0
Zm00001d015509,3,0
Zm00001d052988,4,0
Zm00001d002789,3,0
Zm00001d048204,4,0
Zm00001d046569,4,0
Zm00001d042940,1,0
Zm00001d040788,6,0
Zm00001d040203,4,0
Zm00001d017968,5,0
Zm00001d013030,3,0
Zm00001d043729,1,0
Zm00001d044203,3,0
Zm00001d044654,7,0
Zm00001d014769,7,0
Zm00001d020713,6,0
Zm00001d003372,4,0
Zm00001d039094,6,0
Zm00001d039192,3,1
Zm00001d038797,3,0
Zm00001d039499,6,0
Zm00001d009628,5,1
Zm00001d032213,5,1
Zm00001d013992,4,0
Zm00001d037925,3,0
Zm00001d033872,2,0
Zm00001d020925,6,0
Zm00001d049120,1,0
Zm00001d021221,6,0
Zm00001d046596,1,0
Zm00001d011412,4,0
Zm00001d017000,4,0
Zm00001d029066,4,0
Zm00001d023693,6,0
Zm00001d045158,5,0
Zm00001d034037,4,0
Zm00001d015737,1,0
Zm00001d007232,4,0
Zm00001d049790,4,0
Zm00001d043059,5,0
Zm00001d038922,3,0
Zm00001d047110,3,0
Zm00001d029922,1,0
Zm00001d035694,1,0
Zm00001d053367,3,0
Zm00001d053824,5,0
Zm00001d035610,5,0
Zm00001d009837,1,0
Zm00001d012930,4,0
Zm00001d014858,4,0
Zm00001d052586,1,0
Zm00001d043992,1,1
Zm00001d029461,1,0
Zm00001d023689,1,0
Zm00001d012644,5,0
Zm00001d049155,4,0
Zm00001d013083,4,0
Zm00001d008376,4,0
Zm00001d015227,2,0
Zm00001d018523,4,0
Zm00001d008996,3,0
Zm00001d051410,5,0
Zm00001d053284,1,0
Zm00001d009638,4,0
Zm00001d051457,4,0
Zm00001d012654,4,0
Zm00001d034373,5,0
Zm00001d032012,5,0
Zm00001d037760,1,0
Zm00001d038508,4,0
Zm00001d032324,5,0
Zm00001d039880,1,0
Zm00001d013441,4,0
Zm00001d001932,7,0
Zm00001d011756,3,0
Zm00001d032030,5,0
Zm00001d029402,3,1
Zm00001d051889,5,1
Zm00001d026578,4,0
Zm00001d034649,3,0
Zm00001d050526,4,0
Zm00001d038624,5,0
Zm00001d040285,6,0
Zm00001d006670,3,0
Zm00001d044781,1,0
Zm00001d018290,4,0
Zm00001d003471,1,0
Zm00001d051741,3,0
Zm00001d020732,1,0
Zm00001d034866,6,0
Zm00001d029646,7,0
Zm00001d047719,3,0
Zm00001d029923,4,0
Zm00001d043406,3,0
Zm00001d026405,1,0
Zm00001d020622,4,0
Zm00001d009743,4,0
Zm00001d007965,1,0
Zm00001d016770,4,0
Zm00001d017946,4,0
Zm00001d048541,4,0
Zm00001d025801,4,0
Zm00001d010304,3,0
Zm00001d007179,3,0
Zm00001d028025,3,0
Zm00001d012450,7,0
Zm00001d004992,3,0
Zm00001d003214,4,0
Zm00001d017643,3,1
Zm00001d030164,4,0
Zm00001d034828,1,0
Zm00001d053313,1,1
Zm00001d006360,1,0
Zm00001d010572,4,0
Zm00001d045897,1,0
Zm00001d012044,4,0
Zm00001d038449,1,0
Zm00001d053623,1,0
Zm00001d043371,5,0
Zm00001d024516,3,0
Zm00001d013059,4,0
Zm00001d005507,4,0
Zm00001d046601,4,0
Zm00001d012052,4,0
Zm00001d017130,1,1
Zm00001d004477,4,0
Zm00001d043510,5,1
Zm00001d035562,1,0
Zm00001d030960,4,0
Zm00001d040470,4,0
Zm00001d008425,3,0
Zm00001d033292,7,0
Zm00001d021516,4,1
Zm00001d033850,3,0
Zm00001d028656,1,0
Zm00001d023320,3,0
Zm00001d034497,6,0
Zm00001d025126,5,0
Zm00001d003890,3,0
Zm00001d044330,4,1
Zm00001d006565,4,1
Zm00001d038675,7,0
Zm00001d044922,3,0
Zm00001d028447,1,0
Zm00001d042510,7,0
Zm00001d007605,7,0
Zm00001d016913,7,0
Zm00001d028077,7,0
Zm00001d025808,5,0
Zm00001d053825,4,0
Zm00001d032019,4,0
Zm00001d039865,4,0
Zm00001d016410,4,0
Zm00001d038870,6,0
Zm00001d010726,5,0
Zm00001d017829,4,0
Zm00001d001804,1,0
Zm00001d047449,4,0
Zm00001d040389,4,0
Zm00001d049954,1,0
Zm00001d018571,3,1
Zm00001d038038,3,0
Zm00001d026269,4,1
Zm00001d010618,3,0
Zm00001d006312,5,0
Zm00001d007130,1,0
Zm00001d046761,3,0
Zm00001d051065,3,0
Zm00001d011941,3,0
Zm00001d047128,3,0
Zm00001d037251,1,0
Zm00001d028001,7,0
Zm00001d024804,3,0
Zm00001d029137,4,0
Zm00001d053890,1,1
Zm00001d036533,1,0
Zm00001d006886,7,0
Zm00001d033879,5,0
Zm00001d036031,4,0
Zm00001d042523,3,0
Zm00001d011447,4,0
Zm00001d028169,3,0
Zm00001d002512,5,0
Zm00001d011256,1,0
Zm00001d039138,4,0
Zm00001d033753,4,0
Zm00001d009923,5,0
Zm00001d011534,4,0
Zm00001d043180,6,0
Zm00001d029948,3,0
Zm00001d031707,3,0
Zm00001d034490,4,0
Zm00001d043129,4,0
Zm00001d034727,3,0
Zm00001d003251,3,0
Zm00001d031532,1,0
Zm00001d021943,2,0
Zm00001d003249,3,0
Zm00001d042463,1,1
Zm00001d009081,5,0
Zm00001d010500,3,0
Zm00001d031431,5,0
Zm00001d024919,1,0
Zm00001d021673,5,0
Zm00001d044877,4,0
Zm00001d006247,5,0
Zm00001d053588,1,0
Zm00001d038728,7,0
Zm00001d013555,7,1
Zm00001d042363,4,1
Zm00001d022582,5,0
Zm00001d049552,4,0
Zm00001d014562,5,0
Zm00001d027694,1,0
Zm00001d053627,3,0
Zm00001d014500,3,0
Zm00001d011417,6,0
Zm00001d022043,5,0
Zm00001d039108,1,0
Zm00001d011504,4,0
Zm00001d046200,7,0
Zm00001d004375,1,0
Zm00001d050868,1,0
Zm00001d013223,3,0
Zm00001d043779,3,0
Zm00001d012666,1,0
Zm00001d029062,6,0
Zm00001d037098,3,1
Zm00001d042939,3,0
Zm00001d031683,5,0
Zm00001d014495,3,0
Zm00001d027886,3,0
Zm00001d027466,3,0
Zm00001d047119,5,0
Zm00001d027440,5,0
Zm00001d043843,1,0
Zm00001d007255,1,0
Zm00001d048394,3,0
Zm00001d022134,4,0
Zm00001d040988,4,0
Zm00001d040536,1,1
Zm00001d015400,4,0
Zm00001d052803,4,0
Zm00001d024539,3,0
Zm00001d051403,1,0
Zm00001d033364,7,0
Zm00001d031866,5,0
Zm00001d044860,4,0
Zm00001d043937,3,1
Zm00001d050992,1,0
Zm00001d009248,3,0
Zm00001d039162,4,0
Zm00001d014073,5,0
Zm00001d007015,6,0
Zm00001d002490,3,0
Zm00001d041098,4,0
Zm00001d038477,7,0
Zm00001d009596,3,0
Zm00001d030690,4,0
Zm00001d007411,2,0
Zm00001d051881,4,0
Zm00001d021321,6,0
Zm00001d033093,5,1
Zm00001d052403,5,0
Zm00001d033147,7,0
Zm00001d011222,4,0
Zm00001d034571,1,1
Zm00001d019515,4,0
Zm00001d039214,3,0
Zm00001d047269,5,0
Zm00001d016311,3,0
Zm00001d039316,3,0
Zm00001d043347,4,0
Zm00001d021877,4,0
Zm00001d002644,3,0
Zm00001d020772,1,0
Zm00001d028293,2,0
Zm00001d018634,3,0
Zm00001d034191,1,0
Zm00001d029968,4,0
Zm00001d052478,6,0
Zm00001d052948,3,0
Zm00001d004698,6,0
Zm00001d020909,5,0
Zm00001d005958,4,0
Zm00001d026387,7,0
Zm00001d033600,5,0
Zm00001d016902,6,0
Zm00001d019541,7,0
Zm00001d021065,3,0
Zm00001d022551,3,0
Zm00001d028620,5,0
Zm00001d038442,1,0
Zm00001d018696,5,0
Zm00001d039716,5,0
Zm00001d033945,3,1
Zm00001d017574,3,0
Zm00001d031569,2,0
Zm00001d004551,3,0
Zm00001d023241,7,0
Zm00001d042535,7,0
Zm00001d002091,4,0
Zm00001d029455,3,0
Zm00001d043446,5,0
Zm00001d007226,3,0
Zm00001d027844,5,0
Zm00001d032615,1,0
Zm00001d020561,3,0
Zm00001d035408,7,0
Zm00001d025362,4,0
Zm00001d013645,4,0
Zm00001d046929,4,0
Zm00001d006180,1,0
Zm00001d048178,1,0
Zm00001d010638,4,1
Zm00001d034131,3,0
Zm00001d031269,3,0
Zm00001d032955,5,0
Zm00001d028417,4,0
Zm00001d052144,3,0
Zm00001d022524,1,0
Zm00001d022513,4,0
Zm00001d049042,1,0
Zm00001d048019,1,0
Zm00001d044552,3,0
Zm00001d045434,4,0
Zm00001d051241,4,0
Zm00001d011518,3,0
Zm00001d011140,4,0
Zm00001d017872,4,0
Zm00001d052605,1,1
Zm00001d002346,1,0
Zm00001d028543,4,0
Zm00001d033890,1,0
Zm00001d035361,7,0
Zm00001d033467,4,0
Zm00001d032224,3,0
Zm00001d026653,3,0
Zm00001d041823,4,0
Zm00001d017566,3,0
Zm00001d044431,5,0
Zm00001d013431,3,0
Zm00001d002796,1,0
Zm00001d008308,6,1
Zm00001d052458,6,0
Zm00001d032046,5,0
Zm00001d026254,4,0
Zm00001d050584,4,0
Zm00001d039343,4,0
Zm00001d033128,4,0
Zm00001d021588,3,0
Zm00001d045355,5,0
Zm00001d038436,5,0
Zm00001d021304,3,0
Zm00001d028748,7,0
Zm00001d049046,4,0
Zm00001d009850,4,0
Zm00001d014112,3,0
Zm00001d033564,5,0
Zm00001d047587,4,1
Zm00001d049491,1,0
Zm00001d032079,1,0
Zm00001d020840,5,0
Zm00001d050340,1,0
Zm00001d014122,5,0
Zm00001d023953,5,0
Zm00001d006295,6,0
Zm00001d032689,4,0
Zm00001d034482,6,0
Zm00001d041647,4,0
Zm00001d025467,5,0
Zm00001d033366,4,0
Zm00001d041935,5,1
Zm00001d016460,1,0
Zm00001d042639,3,0
Zm00001d018149,5,0
Zm00001d029333,4,0
Zm00001d032867,3,0
Zm00001d050440,4,0
Zm00001d052058,1,0
Zm00001d048682,3,1
Zm00001d046949,3,0
Zm00001d032775,3,0
Zm00001d044726,6,1
Zm00001d019093,6,0
Zm00001d008878,5,0
Zm00001d049610,5,0
Zm00001d050316,4,0
Zm00001d024830,4,0
Zm00001d046453,4,0
Zm00001d053613,3,0
Zm00001d042455,4,0
Zm00001d018350,6,0
Zm00001d032606,7,0
Zm00001d019111,7,0
Zm00001d037246,4,0
Zm00001d015767,6,0
Zm00001d046642,1,0
Zm00001d033928,3,0
Zm00001d017399,1,0
Zm00001d033984,4,0
Zm00001d052371,1,0
Zm00001d017279,6,0
Zm00001d001941,1,0
Zm00001d016397,4,0
Zm00001d045195,4,0
Zm00001d038894,1,0
Zm00001d050496,3,0
Zm00001d003457,5,0
Zm00001d037666,1,0
Zm00001d010958,3,0
Zm00001d019279,6,0
Zm00001d005727,6,0
Zm00001d042168,3,0
Zm00001d020799,4,0
Zm00001d045098,1,1
Zm00001d005185,3,1
Zm00001d027354,3,0
Zm00001d015776,4,0
Zm00001d046323,4,1
Zm00001d034254,3,0
Zm00001d028670,1,0
Zm00001d029988,5,0
Zm00001d033954,4,0
Zm00001d026067,3,0
Zm00001d021979,4,0
Zm00001d044510,4,0
Zm00001d026446,4,0
Zm00001d034882,4,0
Zm00001d049764,4,0
Zm00001d022421,4,0
Zm00001d037920,3,0
Zm00001d016561,6,0
Zm00001d001865,6,0
Zm00001d034013,3,0
Zm00001d029499,1,0
Zm00001d012269,3,0
Zm00001d028218,4,0
Zm00001d031640,3,0
Zm00001d012633,1,0
Zm00001d045956,4,0
Zm00001d013334,3,0
Zm00001d019449,3,0
Zm00001d020969,1,0
Zm00001d033544,3,0
Zm00001d021291,4,1
Zm00001d021822,7,0
Zm00001d044153,1,0
Zm00001d002553,7,0
Zm00001d022169,3,0
Zm00001d023838,4,0
Zm00001d015338,1,0
Zm00001d018303,4,0
Zm00001d038887,6,0
Zm00001d034109,6,1
Zm00001d002063,1,0
Zm00001d010723,3,0
Zm00001d018788,7,0
Zm00001d045215,4,0
Zm00001d020367,4,0
Zm00001d016000,3,1
Zm00001d007929,4,0
Zm00001d016935,3,0
Zm00001d021672,1,0
Zm00001d045274,3,0
Zm00001d025170,1,0
Zm00001d034217,6,0
Zm00001d031502,4,0
Zm00001d046358,3,0
Zm00001d049135,3,1
Zm00001d029371,6,0
Zm00001d006389,2,0
Zm00001d023510,4,0
Zm00001d021773,5,0
Zm00001d017185,3,0
Zm00001d034036,4,0
Zm00001d031332,2,0
Zm00001d023922,3,0
Zm00001d046530,1,0
Zm00001d051635,5,0
Zm00001d038608,6,0
Zm00001d013926,5,0
Zm00001d012339,4,0
Zm00001d007279,4,0
Zm00001d045295,1,0
Zm00001d002001,1,0
Zm00001d027861,5,0
Zm00001d036214,4,1
Zm00001d040002,6,0
Zm00001d026611,6,0
Zm00001d003259,3,0
Zm00001d045065,4,0
Zm00001d028654,7,0
Zm00001d047499,5,0
Zm00001d047835,3,0
Zm00001d016308,1,0
Zm00001d030843,5,0
Zm00001d017030,5,0
Zm00001d017275,6,0
Zm00001d046889,4,0
Zm00001d027703,5,0
Zm00001d039936,2,0
Zm00001d050218,1,0
Zm00001d037139,7,0
Zm00001d050606,4,0
Zm00001d006553,5,1
Zm00001d008209,7,0
Zm00001d021617,4,1
Zm00001d042007,5,0
Zm00001d002676,3,0
Zm00001d048564,3,0
Zm00001d045927,1,0
Zm00001d002478,3,0
Zm00001d038620,1,0
Zm00001d042386,1,0
Zm00001d044899,5,1
Zm00001d006521,1,0
Zm00001d035082,5,0
Zm00001d022017,1,0
Zm00001d021387,4,0
Zm00001d039262,5,0
Zm00001d021261,3,0
Zm00001d044628,4,0
Zm00001d045987,1,0
Zm00001d044193,3,0
Zm00001d029420,4,0
Zm00001d043768,4,0
Zm00001d042977,4,0
Zm00001d018867,3,0
Zm00001d016254,3,0
Zm00001d046915,1,0
Zm00001d008641,5,0
Zm00001d020915,6,0
Zm00001d050730,4,1
Zm00001d036968,4,0
Zm00001d017666,1,0
Zm00001d032386,1,0
Zm00001d008753,5,0
Zm00001d028238,3,0
Zm00001d027419,1,1
Zm00001d020094,5,0
Zm00001d003778,4,0
Zm00001d038980,1,0
Zm00001d028709,4,0
Zm00001d036573,7,0
Zm00001d027731,3,0
Zm00001d028171,4,0
Zm00001d039681,3,0
Zm00001d007180,1,0
Zm00001d006493,6,0
Zm00001d012817,3,0
Zm00001d003505,6,0
Zm00001d052901,1,0
Zm00001d025342,3,0
Zm00001d033370,4,0
Zm00001d051187,4,0
Zm00001d015714,3,0
Zm00001d044283,4,0
Zm00001d033447,6,0
Zm00001d025520,7,0
Zm00001d038063,4,0
Zm00001d035568,1,0
Zm00001d002531,3,0
Zm00001d035628,7,0
Zm00001d022531,5,0
Zm00001d014313,5,0
Zm00001d014792,4,0
Zm00001d025472,1,1
Zm00001d024005,7,0
Zm00001d018234,5,0
Zm00001d050728,1,0
Zm00001d005480,3,0
Zm00001d010813,1,0
Zm00001d036690,1,0
Zm00001d043682,3,0
Zm00001d043081,4,0
Zm00001d010684,4,0
Zm00001d007339,4,1
Zm00001d006410,4,0
Zm00001d051793,3,0
Zm00001d024531,6,0
Zm00001d053801,3,0
Zm00001d037247,3,0
Zm00001d028231,5,0
Zm00001d010229,3,0
Zm00001d006133,1,0
Zm00001d053680,3,0
Zm00001d028972,4,0
Zm00001d039731,3,0
Zm00001d053553,3,0
Zm00001d027309,4,0
Zm00001d018479,4,0
Zm00001d010850,3,0
Zm00001d039417,7,0
Zm00001d045984,6,0
Zm00001d016741,5,0
Zm00001d010697,1,0
Zm00001d018903,4,0
Zm00001d038190,3,0
Zm00001d010368,4,0
Zm00001d047750,6,0
Zm00001d031299,7,0
Zm00001d028474,1,0
Zm00001d002520,5,0
Zm00001d002145,4,0
Zm00001d042353,1,0
Zm00001d032142,1,0
Zm00001d021515,7,0
Zm00001d038075,5,0
Zm00001d033479,5,0
Zm00001d038691,3,1
Zm00001d031289,4,0
Zm00001d049540,4,1
Zm00001d004837,1,0
Zm00001d037926,6,0
Zm00001d023434,3,0
Zm00001d052268,3,0
Zm00001d006588,1,0
Zm00001d051681,5,0
Zm00001d044320,1,0
Zm00001d007500,3,0
Zm00001d031956,4,0
Zm00001d033855,1,0
Zm00001d044388,3,0
Zm00001d025445,7,0
Zm00001d011914,5,0
Zm00001d034434,7,0
Zm00001d018565,4,0
Zm00001d013963,4,0
Zm00001d010336,3,0
Zm00001d033993,3,0
Zm00001d052439,4,0
Zm00001d048028,3,0
Zm00001d040082,4,0
Zm00001d022244,7,0
Zm00001d032980,4,0
Zm00001d016802,7,0
Zm00001d012396,4,0
Zm00001d048689,4,0
Zm00001d005816,6,0
Zm00001d044478,4,0
Zm00001d005281,4,0
Zm00001d034602,3,0
Zm00001d054012,3,0
Zm00001d046005,6,0
Zm00001d042260,1,0
Zm00001d049343,3,0
Zm00001d002390,4,0
Zm00001d045823,7,0
Zm00001d039258,1,0
Zm00001d018494,5,0
Zm00001d053568,1,0
Zm00001d024338,4,0
Zm00001d015091,7,0
Zm00001d034425,5,0
Zm00001d011477,6,0
Zm00001d054004,3,0
Zm00001d039660,4,0
Zm00001d022384,1,0
Zm00001d027340,4,0
Zm00001d045064,6,0
Zm00001d048049,4,0
Zm00001d002396,1,0
Zm00001d039296,4,0
Zm00001d039624,6,0
Zm00001d015446,3,0
Zm00001d042813,1,0
Zm00001d028807,4,0
Zm00001d040034,1,0
Zm00001d013909,5,0
Zm00001d009016,4,0
Zm00001d050470,7,0
Zm00001d029118,4,0
Zm00001d049619,4,0
Zm00001d049930,3,0
Zm00001d016834,3,0
Zm00001d039256,1,0
Zm00001d012966,4,0
Zm00001d005641,3,0
Zm00001d010976,1,0
Zm00001d035763,1,0
Zm00001d010617,6,1
Zm00001d026701,3,0
Zm00001d053933,6,0
Zm00001d019473,3,0
Zm00001d036107,6,0
Zm00001d010713,3,1
Zm00001d033503,6,0
Zm00001d032465,4,0
Zm00001d016977,5,0
Zm00001d034898,1,0
Zm00001d018122,6,0
Zm00001d009717,1,0
Zm00001d013122,7,0
Zm00001d017956,5,0
Zm00001d041889,3,0
Zm00001d012029,1,0
Zm00001d045031,5,0
Zm00001d052219,4,0
Zm00001d028830,1,0
Zm00001d040743,1,0
Zm00001d016884,6,0
Zm00001d026353,3,0
Zm00001d028410,5,0
Zm00001d020972,4,1
Zm00001d026018,4,0
Zm00001d007755,4,0
Zm00001d012958,2,0
Zm00001d031940,5,0
Zm00001d002878,5,0
Zm00001d017144,3,0
Zm00001d025100,4,0
Zm00001d040695,1,0
Zm00001d003068,5,0
Zm00001d011314,4,0
Zm00001d009658,3,0
Zm00001d011993,3,0
Zm00001d018443,4,0
Zm00001d052043,3,0
Zm00001d015651,5,0
Zm00001d013836,4,0
Zm00001d027734,1,0
Zm00001d035470,4,1
Zm00001d021442,1,1
Zm00001d049441,1,0
Zm00001d015464,6,0
Zm00001d011428,4,0
Zm00001d007199,6,0
Zm00001d043309,4,0
Zm00001d050168,1,0
Zm00001d030537,5,0
Zm00001d040011,1,0
Zm00001d013385,5,1
Zm00001d051431,4,0
Zm00001d048903,5,0
Zm00001d042433,3,0
Zm00001d031929,3,0
Zm00001d037556,3,0
Zm00001d002339,3,0
Zm00001d048102,3,0
Zm00001d043470,5,1
Zm00001d038389,1,0
Zm00001d040372,4,0
Zm00001d053397,5,1
Zm00001d028992,2,0
Zm00001d033615,3,0
Zm00001d035835,1,1
Zm00001d052967,1,0
Zm00001d033623,6,0
Zm00001d020737,1,0
Zm00001d005764,1,0
Zm00001d052444,4,0
Zm00001d027812,5,0
Zm00001d052689,3,0
Zm00001d040292,5,0
Zm00001d044416,1,0
Zm00001d037386,1,0
Zm00001d016702,4,0
Zm00001d034679,7,0
Zm00001d027746,1,0
Zm00001d036781,1,0
Zm00001d034360,5,0
Zm00001d031163,4,0
Zm00001d042602,5,0
Zm00001d046922,5,0
Zm00001d049888,3,0
Zm00001d045171,3,0
Zm00001d007503,1,0
Zm00001d019100,1,0
Zm00001d043515,6,0
Zm00001d038514,7,0
Zm00001d010294,1,0
Zm00001d009887,7,0
Zm00001d048924,4,0
Zm00001d023529,1,0
Zm00001d038104,4,0
Zm00001d028392,5,0
Zm00001d011224,5,0
Zm00001d016815,3,0
Zm00001d034531,3,0
Zm00001d032073,5,0
Zm00001d020344,4,0
Zm00001d028873,6,0
Zm00001d024310,4,0
Zm00001d044184,3,0
Zm00001d048175,3,0
Zm00001d038048,1,0
Zm00001d028307,6,0
Zm00001d027649,4,0
Zm00001d050938,3,0
Zm00001d018292,6,0
Zm00001d028528,3,0
Zm00001d052519,5,0
Zm00001d044104,1,0
Zm00001d007762,3,0
Zm00001d012980,1,0
Zm00001d031268,4,0
Zm00001d046764,3,0
Zm00001d009779,3,0
Zm00001d009005,4,0
Zm00001d051644,4,0
Zm00001d014924,3,0
Zm00001d053239,4,0
Zm00001d025565,7,0
Zm00001d028263,3,0
Zm00001d019733,7,0
Zm00001d011559,4,0
Zm00001d039439,4,1
Zm00001d017619,6,0
Zm00001d051848,3,0
Zm00001d053675,1,0
Zm00001d018828,4,0
Zm00001d023329,7,0
Zm00001d029180,4,0
Zm00001d042768,6,0
Zm00001d037870,7,0
Zm00001d036001,7,0
Zm00001d005062,4,0
Zm00001d022350,4,0
Zm00001d049830,4,0
Zm00001d013185,6,0
Zm00001d023915,3,0
Zm00001d047594,5,0
Zm00001d048503,6,0
Zm00001d034627,5,1
Zm00001d013886,1,0
Zm00001d003603,6,0
Zm00001d045208,5,0
Zm00001d017175,3,0
Zm00001d002149,4,0
Zm00001d047492,1,0
Zm00001d005199,4,0
Zm00001d042918,1,0
Zm00001d025815,7,0
Zm00001d024238,4,0
Zm00001d032307,5,0
Zm00001d027646,3,0
Zm00001d005082,4,0
Zm00001d044232,4,0
Zm00001d027412,4,0
Zm00001d007455,7,0
Zm00001d034184,6,0
Zm00001d007845,5,0
Zm00001d035899,5,0
Zm00001d043223,4,0
Zm00001d009221,4,0
Zm00001d039782,6,0
Zm00001d053908,5,1
Zm00001d053374,3,0
Zm00001d008791,3,0
Zm00001d046971,1,0
Zm00001d007800,5,0
Zm00001d021390,4,1
Zm00001d043947,6,0
Zm00001d014583,1,0
Zm00001d052049,3,0
Zm00001d023431,3,0
Zm00001d027752,4,1
Zm00001d019372,4,0
Zm00001d042092,4,0
Zm00001d048115,4,0
Zm00001d006440,3,0
Zm00001d037361,1,0
Zm00001d026680,4,0
Zm00001d020365,1,0
Zm00001d039907,6,0
Zm00001d046705,7,0
Zm00001d046467,4,0
Zm00001d002538,4,0
Zm00001d013116,3,0
Zm00001d027506,3,0
Zm00001d047043,5,0
Zm00001d041246,4,0
Zm00001d043324,5,0
Zm00001d040161,7,0
Zm00001d048673,7,0
Zm00001d003203,4,0
Zm00001d018258,4,1
Zm00001d035064,1,0
Zm00001d032070,5,0
Zm00001d034338,4,0
Zm00001d032225,1,0
Zm00001d043655,1,1
Zm00001d031979,3,0
Zm00001d047573,5,0
Zm00001d026244,5,0
Zm00001d049621,4,0
Zm00001d027441,5,0
Zm00001d037225,3,0
Zm00001d021580,3,0
Zm00001d008974,5,0
Zm00001d011282,3,0
Zm00001d021282,3,0
Zm00001d023797,4,0
Zm00001d003846,7,0
Zm00001d029107,5,0
Zm00001d012857,7,0
Zm00001d001959,1,0
Zm00001d034340,1,0
Zm00001d018266,7,0
Zm00001d054084,4,0
Zm00001d010579,3,0
Zm00001d012463,5,0
Zm00001d021203,4,0
Zm00001d043709,6,0
Zm00001d042435,4,0
Zm00001d042652,5,0
Zm00001d032655,3,0
Zm00001d010478,4,0
Zm00001d008874,3,0
Zm00001d042097,7,0
Zm00001d049349,1,0
Zm00001d001864,3,0
Zm00001d023897,4,0
Zm00001d042779,5,0
Zm00001d042841,4,0
Zm00001d012083,1,0
Zm00001d031876,7,0
Zm00001d038207,7,1
Zm00001d039059,7,0
Zm00001d016584,5,0
Zm00001d010143,7,0
Zm00001d031429,4,0
Zm00001d039080,5,1
Zm00001d024635,5,0
Zm00001d045205,6,0
Zm00001d020266,6,0
Zm00001d043119,5,0
Zm00001d044120,1,0
Zm00001d050669,4,1
Zm00001d005450,4,0
Zm00001d047849,1,0
Zm00001d015477,1,0
Zm00001d028736,5,0
Zm00001d024126,4,0
Zm00001d053416,4,0
Zm00001d006467,5,0
Zm00001d030090,1,0
Zm00001d021225,1,0
Zm00001d021973,1,1
Zm00001d010256,5,0
Zm00001d020345,1,0
Zm00001d016990,3,0
Zm00001d008417,1,0
Zm00001d010884,3,0
Zm00001d004986,3,0
Zm00001d048161,1,0
Zm00001d002890,5,0
Zm00001d028400,5,0
Zm00001d040205,2,0
Zm00001d044315,1,1
Zm00001d028199,5,0
Zm00001d033035,5,0
Zm00001d045124,6,0
Zm00001d038852,7,0
Zm00001d041455,4,0
Zm00001d034399,3,0
Zm00001d019344,5,0
Zm00001d022016,4,0
Zm00001d036506,5,0
Zm00001d037125,4,0
